5	-21	-423	-214	24	26	122	48	-14	
92	-167	-591	-263	-117	-90	220	0	48	
-57	-418	-900	-339	-35	286	537	89	121	
75	-866	-1238	-1034	-83	709	793	816	347	
-105	-541	-1386	-1356	-159	352	489	1233	946	
-217	-748	-1489	-770	-303	-7	407	781	694	
41	-77	-305	-507	-303	-165	138	267	185	
159	341	617	123	-234	-833	-679	-1018	-265	
901	1230	2836	1165	312	-1834	-2556	-2541	-312	
301	1428	3158	1877	567	-2153	-2831	-2742	-292	
276	1392	2943	1628	312	-1384	-1704	-2297	-835	
167	491	1870	756	156	-601	-434	-1104	-835	
-210	41	448	231	-7	-137	-55	-177	-197	
-184	-181	-222	-352	-28	0	456	267	-42	
-84	-160	-541	-1093	90	311	498	292	-75	
-49	-8	-679	-1649	8	253	283	8	-21	
-125	-160	-826	-975	-200	114	231	98	40	
-217	-299	-503	-551	-189	-28	179	113	44	
-70	-383	-474	-345	24	-55	146	64	19	
-137	-407	-357	-235	-74	-158	-35	16	3	
