-29	-65	-108	119	-71	-191	-143	-330	-412	-348	-286	-283	-149	-103	186	202	347	217	213	194	173	32	-279	-265	-211	-150	-20	
182	106	94	282	51	-89	-308	-540	-1118	-511	-381	-858	-349	-172	135	399	498	464	232	487	198	71	-299	-492	-310	-229	-118	
356	216	172	325	-64	-177	-458	-645	-1667	-836	-471	-1342	-214	-315	130	816	843	807	614	792	277	355	-34	-796	-599	-479	-425	
625	207	324	428	290	-283	-1257	-1003	-1965	-1531	-1150	-1693	0	-54	244	170	1240	1339	955	1181	333	450	102	-906	-1172	-663	-438	
470	406	490	1066	290	-120	-1527	-2107	-1831	-1043	-532	-1371	-371	-144	472	312	584	1596	972	1317	1254	764	133	-796	-1282	-855	-575	
379	414	490	843	-36	-447	-1707	-1704	-1578	-292	-812	-858	32	75	234	219	242	370	733	978	1456	1333	251	-464	-1158	-1456	-719	
311	320	384	340	-256	-1110	-2022	-1480	-398	183	-423	-697	-200	-83	32	89	88	-61	232	470	1271	2036	259	-278	-310	-341	-434	
124	155	235	137	-376	-974	-1062	-372	-321	325	-264	-697	-304	-172	220	-116	-190	-630	-357	-175	381	1116	540	156	-14	-145	-236	
-29	0	16	-121	-298	-332	-254	218	335	658	8	90	-145	-48	47	-55	-156	-1370	-829	-765	-241	324	369	250	390	60	-144	
-29	-65	-50	-882	-362	-149	236	1399	1281	1734	182	330	-14	-44	-187	-443	-420	-1242	-1254	-1525	-1107	-253	362	336	600	140	72	
-94	-337	-412	-1141	-156	144	1569	1872	1824	1464	580	371	-138	-185	-308	-1090	-1593	-1355	-1551	-2427	-1794	-1188	78	1227	1463	388	103	
-65	-859	-1008	-1353	-50	241	2833	2054	2548	690	705	1272	279	-274	-464	-2082	-1521	-1669	-1608	-2610	-1990	-1481	-107	368	1840	505	443	
-180	-1089	-1894	-2068	204	1272	3602	2236	3327	1680	832	1788	882	286	-751	-2513	-1679	-1882	-2019	-3315	-2088	-1871	-441	451	2168	194	310	
-332	-1396	-2689	-1886	290	2046	3510	2164	3961	1626	1440	1699	1518	171	-1141	-2498	-1965	-1839	-2189	-3188	-2425	-2220	-544	979	1692	380	200	
-202	-1350	-2337	-1718	51	1585	2979	1599	2965	672	1422	1236	1589	-124	-1545	-2355	-2651	-1498	-2132	-2272	-2243	-2443	-603	1079	1791	1199	486	
-22	-552	-2215	-1779	-206	885	2503	1526	2512	960	1422	614	518	32	-867	-1421	-2222	-1185	-1905	-2117	-1640	-2360	-266	847	2037	1411	344	
-173	-522	-809	-1125	-241	425	1532	1253	1408	798	1655	305	131	49	16	-374	-1164	-929	-1396	-1568	-883	-1397	15	697	1233	139	-144	
-152	-180	-357	-684	-312	67	574	743	653	492	1297	247	65	89	9	-55	-635	-843	-1112	-990	-616	-825	354	603	366	-145	-275	
-71	-94	-108	-1049	-581	-57	42	368	502	300	539	107	-385	-42	-14	32	-359	-318	-928	-567	-247	102	401	266	-132	-197	-230	
86	216	516	-285	-625	-502	-882	185	-196	-195	157	-304	-509	-192	236	186	-95	88	-343	0	-127	329	278	-166	-441	-505	-339	
339	527	808	205	-426	-748	-2037	-928	-508	-313	58	-470	-364	49	282	284	395	514	304	775	388	1266	550	-216	-448	-1005	-334	
399	432	639	1029	-149	-944	-2232	-1884	-1341	-910	-222	-1137	-523	-69	191	219	468	893	1142	1283	1069	1684	149	-796	-980	-1156	-379	
399	302	789	1197	102	-1050	-2142	-2301	-2083	-1443	-473	-946	-655	-103	36	56	1016	1253	1824	2011	1658	1366	7	-699	-1076	-486	-215	
286	129	302	1178	68	-568	-1227	-1928	-1950	-1428	-1297	-917	-518	-268	0	227	515	1339	1841	1893	1608	731	-285	-630	-911	-309	-168	
212	166	265	526	76	-240	-408	-1182	-1445	-1517	-974	-785	-232	-90	317	312	619	910	1330	1300	571	697	-444	-1210	-980	-505	-85	
107	60	258	270	34	-92	-197	-421	-583	-1132	-591	-276	-131	32	163	324	372	327	529	1266	476	347	-279	-1072	-691	-486	-220	
-51	25	199	265	68	-85	-162	-169	-105	-411	-513	-263	-172	-329	-21	-68	218	337	440	690	127	-67	-34	-519	-395	-377	-238	
