-251	-333	-394	-234	-151	73	48	-14	
-313	-506	-536	-379	-124	546	81	-102	
-496	-1091	-339	-310	401	401	170	-35	
-614	-1754	-990	-378	709	489	462	32	
-570	-1459	-1254	-358	397	758	781	96	
-955	-1018	-990	-358	480	627	573	218	
-209	-139	-145	-214	8	220	56	-109	
375	1315	280	-275	-441	-535	-1061	-749	
1968	3015	1681	-55	-1587	-2470	-2355	-635	
2220	3230	1841	131	-2168	-3004	-2742	-435	
1212	2782	1147	172	-1761	-1834	-2383	-635	
525	1243	363	156	-978	-838	-1320	-346	
158	248	57	148	-107	-103	113	48	
-42	-174	-345	-127	76	350	237	129	
-260	-944	-492	-83	188	472	357	113	
-393	-1209	-844	-310	188	335	292	-149	
-452	-620	-668	-138	-96	191	243	-41	
-355	-473	-595	-179	-96	285	97	-103	
-84	-304	-428	-372	-90	456	48	-156	
