55	-67	-93	-99	-184	-222	-311	-111	-252	-128	-147	8	-141	192	148	15	-48	-52	23	
-39	-53	-213	-252	-340	-363	-461	-206	-407	52	-141	262	-23	418	207	91	-30	-8	55	
-179	-199	-337	-355	-463	-452	-761	-515	-607	183	-163	489	270	545	418	174	217	69	43	
-219	-225	-257	-269	-704	-1050	-887	-485	-1668	-451	-163	959	380	1077	418	348	278	531	34	
-226	-232	-237	-445	-1003	-1869	-1297	-973	-2156	-156	270	1732	1926	1096	462	409	209	210	-45	
-231	-238	-329	-1046	-1153	-2169	-2842	-1351	-1935	-30	174	3033	2679	3451	842	1888	972	148	9	
-232	-291	-1158	-1634	-1371	-3194	-3520	-1273	-1148	17	148	3485	4206	5447	1632	2716	1103	182	107	
-318	-809	-856	-1292	-2867	-3904	-3189	-489	-392	-59	78	2448	3527	7839	3308	2603	953	418	226	
-93	-1169	-1021	-1784	-3411	-4629	-2700	455	-52	-141	-430	663	3264	9271	4550	4485	1235	313	319	
-458	-1044	-1557	-3398	-4227	-4897	-1849	2486	621	-23	-1753	26	2906	10080	5623	4974	1799	923	278	
-239	-782	-1199	-3753	-4050	-3651	-467	2883	676	-533	-2903	-417	1586	10099	6508	5275	1085	673	243	
-173	-865	-1131	-2564	-4594	-4424	-259	3015	600	-562	-2588	-163	1436	8611	6621	4767	1273	444	243	
-206	-906	-993	-2290	-4295	-3872	-792	1504	192	-326	-2572	331	1605	9741	6320	4146	1254	383	280	
-173	-423	-636	-2591	-2894	-3793	-2117	446	-244	-222	-698	1110	1869	9384	4870	2942	418	261	261	
-100	-139	-581	-1279	-2472	-4014	-2716	-348	-180	227	-281	1845	2472	7105	3345	2227	331	265	200	
-47	-258	-306	-407	-2948	-2689	-2653	-548	-355	411	192	1751	2208	4449	1802	348	306	270	182	
-117	-251	-251	-486	-2472	-1980	-2006	-863	-407	507	253	1638	1040	3112	992	430	278	191	58	
-120	-128	-306	-745	-1072	-1428	-1644	-437	-348	568	244	1996	607	1850	43	104	200	148	51	
-146	-100	-419	-498	-419	-766	-792	-185	-67	708	923	1449	305	1379	95	-67	87	7	8	
-146	-192	-277	-407	-330	-8	-208	-83	2	174	183	576	192	104	83	-33	-96	-214	-146	
