-328	-126	-194	-290	-317	188	383	89	8	
-250	-306	-488	-565	-399	122	258	-48	-9	
-119	-674	-1032	-946	-220	73	267	186	48	
-259	-1162	-1636	-1210	-317	384	554	448	517	
-308	-1073	-1386	-1107	-434	401	554	538	525	
-342	-969	-929	-1181	-351	147	415	364	270	
-154	-160	-91	-7	-145	-220	-253	170	107	
-119	400	1118	845	-62	-1007	-1661	-1076	-34	
58	1554	2585	1307	-145	-1573	-2498	-2541	-373	
-84	1752	2979	1752	74	-2008	-2744	-3059	-377	
25	1356	2729	934	353	-1616	-2542	-2283	-353	
25	870	1226	322	320	-978	-1199	-1047	-278	
-210	116	653	-173	-35	-110	40	-279	-89	
-157	-258	132	-190	-35	98	399	-96	40	
-175	-348	-222	-682	-193	49	986	260	169	
-126	-156	-208	-1005	-220	163	1213	405	161	
-238	-279	-298	-829	-454	237	1597	348	147	
-126	-265	-179	-682	-262	0	1195	162	-48	
167	-341	-423	-902	-76	-35	472	267	185	
27	-272	-561	-902	0	8	342	-14	105	
