-98	200	65	-21	-296	-369	-273	-354	32	152	288	310	123	55	-91	-364	-264	-125	
8	101	86	49	-281	-485	-665	-688	-170	209	248	414	214	221	-179	-478	-382	-220	
53	123	132	74	-392	-789	-1257	-1018	-475	80	472	588	368	308	-285	-370	-320	-202	
-42	86	207	8	-372	-847	-1127	-558	-549	-162	477	978	365	209	-34	-252	-244	-260	
-147	58	52	-138	-97	-572	-881	-456	-249	-129	631	673	230	197	47	-171	-264	-245	
-131	-174	-159	-80	-55	-315	-219	-75	-183	-183	96	71	-54	47	-60	-121	-191	-149	
-210	-256	-333	33	312	-14	725	519	-224	-303	-511	-412	-224	-393	-47	-60	156	-3	
-461	-304	-620	-228	1023	1781	2366	2170	532	-277	-1622	-1990	-1275	-993	86	360	675	357	
-482	-881	-1091	-653	1554	2396	3501	3351	895	-744	-2146	-3075	-2046	-1760	23	847	1151	520	
-294	-614	-1960	-433	1730	3099	3624	3073	1154	-473	-2982	-3752	-2201	-1927	102	897	1266	287	
-203	-629	-1356	-536	1023	2431	2680	2326	550	-250	-2642	-3019	-2327	-1551	86	1178	1495	508	
-188	-258	-767	-290	337	1447	1929	1667	135	-203	-1806	-1723	-1401	-965	133	1029	724	178	
-154	-167	-296	-216	-14	270	521	156	-21	-210	-489	-322	-321	-167	89	336	257	-60	
-86	-7	82	-263	-384	-398	-287	-702	-163	-68	80	438	293	347	55	86	62	-119	
115	258	340	-297	-859	-1079	-621	-1880	-34	233	352	1469	1675	965	55	-152	-185	-238	
309	316	599	-125	-454	-1413	-780	-2211	-285	426	358	1588	1490	1032	-14	-317	-152	-244	
128	150	283	-21	-379	-1007	-1011	-2196	-414	167	344	1249	1355	530	275	-449	-297	-267	
39	-28	196	-10	-379	-514	-458	-1751	-190	313	529	538	1305	387	283	-236	-244	-232	
58	-63	140	165	-183	-325	-362	-1148	-244	-61	312	390	381	47	0	-266	-229	-257	
58	-167	265	36	-84	-188	-205	-429	-143	49	152	210	174	-107	-87	-237	-248	-272	
