-84	-230	-340	-332	-305	-240	-35	-143	-18	
-118	-230	-554	-311	-372	-96	203	0	-14	
-28	-244	-1106	-712	-434	-83	231	194	62	
-159	-467	-1827	-756	-337	40	611	162	148	
-84	-733	-1798	-1327	-145	294	863	251	169	
-210	-969	-2033	-1415	-310	376	1160	660	331	
-252	-792	-1224	-1005	-413	327	1090	642	500	
-118	-112	-63	-270	-49	147	244	24	-14	
-77	300	1458	322	148	-514	-823	-470	-319	
83	1662	3033	1539	509	-992	-1748	-2053	-305	
192	1014	2979	1592	846	-2110	-2051	-2742	-449	
309	1032	2478	1699	477	-1906	-2080	-2067	-332	
318	458	1100	685	353	-1225	-1300	-1205	-305	
-154	-7	82	49	131	-226	-164	-102	-48	
-252	-160	-416	-580	8	8	268	308	16	
-177	-146	-500	-697	-214	229	611	486	16	
-182	-23	-738	-756	-214	302	828	421	-129	
-226	-216	-458	-873	-21	357	968	590	15	
-219	-341	-181	-653	-117	221	513	178	-20	
