8	25	-15	77	17	-170	-422	-615	-321	-258	-312	-111	-179	-136	171	868	274	176	256	342	168	173	125	-192	-247	-264	-107	
34	155	189	119	-11	-156	-479	-854	-479	-600	-782	-770	-378	-226	293	972	266	515	784	422	304	245	-186	-377	-370	-302	-162	
54	86	301	274	-22	-255	-987	-824	-1385	-1029	-929	-1049	-337	-572	97	764	468	944	1176	741	381	865	-338	-906	-691	-691	-301	
104	173	864	675	42	-598	-1377	-1197	-1920	-1369	-1253	-1210	-290	-225	244	210	496	756	2012	1232	436	1182	-285	-547	-1076	-841	-340	
382	380	1502	1495	-36	-205	-1002	-1331	-1712	-1014	-812	-1107	-131	-28	497	113	550	1236	1671	1012	1288	1417	165	-768	-883	-322	-353	
328	354	1258	1010	-86	-628	-627	-779	-999	-306	-444	-712	-214	-252	110	-89	185	402	887	673	1237	1199	322	-713	-801	-440	-363	
365	382	422	291	-248	-884	-1317	-330	-266	-84	8	-873	-262	-261	285	-272	40	217	64	470	1103	1249	251	-658	-471	-420	-321	
173	389	413	68	-440	-658	-882	-29	58	200	107	-624	-279	-151	448	-82	-197	-142	-478	55	214	915	306	-119	-99	-148	-184	
126	-15	-179	-129	-383	-537	-211	488	792	1122	190	49	-76	8	34	-306	-387	-402	-1410	-934	-134	245	316	556	148	-112	-96	
-26	-158	-486	-806	-305	-226	346	944	1770	1356	473	99	-42	-2	-14	-472	-964	-943	-1509	-1638	-608	-686	157	379	382	233	152	
-144	-230	-1130	-1308	-50	42	1349	1107	2639	1536	1154	382	206	40	-478	-1133	-2165	-1085	-2132	-1976	-1415	-1355	-107	423	416	214	247	
-260	-982	-2016	-1673	170	373	2302	1399	2422	1176	1619	845	444	32	-539	-1722	-2508	-1612	-2160	-2174	-1822	-1774	-266	682	954	500	266	
-245	-844	-2414	-2083	307	1585	3217	1708	3073	1698	1261	1645	1624	498	-881	-1952	-1922	-1825	-2132	-2822	-2032	-2346	-398	880	1840	567	464	
-389	-1488	-2490	-2068	511	1825	3858	1435	3399	2382	1941	1805	2031	533	-1271	-2326	-2108	-2067	-2358	-3075	-2453	-2346	-649	814	1774	971	624	
-324	-1381	-2811	-1734	520	1364	3620	1344	3128	1428	1601	1592	1854	269	-1935	-1837	-2437	-1797	-1990	-2399	-2159	-2123	-1371	493	1988	536	502	
-368	-798	-2368	-1338	59	591	2888	1271	2856	816	1852	1485	1147	73	-1805	-1579	-1865	-1626	-2104	-1864	-1710	-2318	-691	203	2119	668	208	
-180	-445	-1207	-897	-199	390	2430	944	2204	744	1655	969	263	-226	-273	-395	-1378	-1242	-1155	-1455	-1303	-1509	-173	556	1184	870	279	
-238	-323	-962	-760	-362	-43	1496	598	1516	654	431	239	19	-206	-166	-89	-520	-1114	-419	-1215	-855	-672	165	312	366	310	-38	
-111	-65	-236	-471	-610	-403	323	518	901	158	176	41	-220	-357	-96	-79	-163	-416	-220	-807	-334	79	338	164	62	-52	-151	
-58	112	-5	-8	-882	-1095	-380	252	-21	-84	74	-194	-298	-143	138	32	-7	-216	-81	-108	-141	463	653	-265	-251	-429	-484	
243	225	115	394	-898	-1351	-1872	-779	-217	-251	-97	-504	-310	-55	218	178	307	257	408	414	497	1400	1188	-630	-303	-532	-486	
286	432	1127	899	-419	-1095	-2367	-1615	-850	-821	-458	-770	-324	-42	172	178	460	893	672	1029	783	1601	511	-1017	-732	-636	-321	
252	380	1108	1048	93	-718	-2277	-2033	-1786	-1280	-797	-932	-830	-261	93	260	476	1167	1296	1656	254	1283	-113	-1597	-1199	-1238	-249	
242	268	621	880	247	-290	-1542	-2242	-1608	-1428	-1371	-1137	-771	-357	203	243	653	1167	1466	1605	508	831	-411	-1196	-526	-1265	-112	
240	86	433	731	221	16	-672	-1719	-1341	-1487	-1150	-668	-57	-329	497	538	601	1219	989	1198	674	292	-80	-430	-237	-453	-268	
103	77	327	394	260	93	-394	-1257	-702	-1014	-347	-352	-214	-363	244	495	508	361	392	1012	452	181	-34	-350	-280	-328	-63	
-15	25	258	250	171	-36	-29	-734	-479	-600	-388	-287	-265	-391	-20	137	169	201	280	707	325	-27	-100	-218	-281	-249	-190	
