-228	-178	-34	39	84	-28	-93	-165	-83	-303	-325	-96	-286	-81	-49	91	207	152	244	346	156	23	-40	-164	385	-89	61	
-196	-71	8	42	109	67	-188	-368	-448	-385	-514	-342	-573	-129	-41	168	302	271	276	440	203	257	41	65	385	43	52	
-155	-50	57	101	24	-287	-362	-812	-1078	-727	-949	-1372	-745	-265	-223	336	350	357	814	639	831	530	139	0	-30	-74	96	
-178	51	169	166	176	-168	-496	-1238	-1928	-859	-1297	-1776	-1076	-204	-210	392	639	648	1668	1537	1491	1348	349	61	-94	-111	-23	
-147	-78	178	219	319	-245	-1250	-2342	-2440	-1252	-1747	-1416	-1550	-278	-274	472	538	884	1082	1637	1937	1463	840	324	-37	-134	6	
-245	-47	356	282	319	-479	-1842	-2328	-2265	-1165	-1689	-766	-975	-319	-107	456	504	716	731	1404	1128	1463	404	433	73	-156	236	
-228	-220	135	236	-148	-835	-1886	-1857	-2001	-553	-1036	-205	-300	-271	-86	307	302	412	134	772	831	1331	512	858	55	-126	91	
-173	-163	59	-127	-309	-1400	-2049	-1386	-1503	-159	-199	268	-130	-177	-270	24	-27	158	-134	141	344	724	1362	1303	362	218	376	
-128	-247	-342	-465	-1242	-2143	-1576	-738	-1049	435	-185	513	-48	-197	-119	-66	-114	-227	-309	-199	23	241	598	2000	-126	455	569	
-185	-355	-974	-2172	-2093	-2351	-674	-264	-207	776	270	692	-14	129	-95	-192	-356	-368	-337	-593	-478	-165	-46	2437	702	420	612	
-356	-468	-1517	-3507	-2884	-1771	-230	-160	305	1430	401	811	48	153	48	-249	-409	-426	-365	-621	-1445	-485	-390	2243	1553	1221	630	
-242	-353	-1652	-3417	-3645	-1890	-21	381	667	1801	1183	916	573	826	241	-291	-990	-560	-797	-621	-1307	-746	-636	898	2706	1467	612	
-274	-1049	-1863	-3237	-4167	-1445	-21	1297	1450	2102	1324	1265	764	1740	160	-263	-1385	-897	-1118	-1746	-1680	-1268	-525	851	2839	2071	881	
-249	-1140	-1954	-3627	-3600	-672	300	1583	1503	1783	1113	1562	1163	2776	193	-815	-2117	-1345	-1104	-2051	-1831	-1351	-1183	1067	3084	2449	1126	
-235	-973	-1472	-3582	-3988	-245	400	1959	1218	1890	1218	1510	1215	2293	64	-1183	-2512	-1415	-1327	-1704	-1887	-1406	-1320	410	3973	1901	866	
-335	-761	-1577	-3102	-3929	-447	420	2890	827	1660	1131	1213	1198	1551	297	-872	-2047	-911	-1076	-1746	-1307	-1282	-568	748	3670	1674	1825	
-365	-655	-1954	-3027	-3451	-731	58	3015	27	1978	1060	1073	434	1257	225	-758	-1624	-883	-700	-1121	-1238	-1392	-230	-517	3387	1637	1787	
-65	-489	-1095	-2562	-3093	-1459	-703	1655	346	758	779	619	251	533	136	-291	-1018	-448	-476	-829	-713	-664	-243	0	2404	569	767	
-50	-362	-794	-1842	-2869	-1920	-1221	390	-63	205	81	554	-14	169	96	-263	-335	-281	-220	-213	-271	-93	101	332	1042	700	490	
42	-326	-184	-882	-1212	-1251	-1502	-194	-145	-110	-14	268	-96	105	32	-128	-215	-87	-267	-14	156	241	1134	270	105	691	-200	
-38	-178	-57	-127	-391	-1162	-2093	-915	-1151	-538	-370	122	-177	-28	-60	-61	-67	-21	73	299	533	1118	1982	116	8	122	-173	
42	-71	229	121	-50	-1311	-2034	-1827	-2001	-1865	-978	-41	-320	-95	-183	296	287	214	284	1304	1558	2300	1069	239	23	-52	-114	
-19	-64	339	433	143	-880	-1487	-1842	-2265	-2083	-1674	-383	-946	-312	-257	200	284	413	482	2086	2003	2677	512	85	-102	-163	-230	
19	8	254	470	343	-314	-1029	-1268	-2133	-2215	-1834	-997	-1507	-420	-318	204	470	766	1049	2235	2053	2398	645	184	-119	-165	-230	
102	80	362	384	215	-419	-733	-1165	-1810	-2142	-1631	-690	-1765	-502	-405	464	605	492	982	1637	1970	1610	466	128	52	-148	-222	
85	136	254	351	164	-154	-313	-561	-1239	-917	-1210	-708	-1406	-339	-237	264	382	555	781	706	930	708	365	232	52	-222	-148	
145	170	-36	414	244	58	-140	-312	-814	-344	-934	-430	-1349	169	-196	256	462	63	402	519	258	330	54	-72	-17	-274	87	
119	95	-156	142	182	167	41	-277	-433	-138	-731	-481	-476	-100	-156	160	172	142	246	440	31	203	132	24	227	-47	-8	
8	-45	-105	59	176	219	183	-215	-228	-265	-717	-287	-306	-113	-102	32	143	87	102	409	-47	29	-191	-189	236	10	-156	
59	85	-26	10	134	119	33	-104	-155	24	-615	-164	-300	56	-61	-25	-7	-127	-40	243	-166	-178	-132	6	490	8	-86	
