-144	-92	61	-23	-156	-311	-370	-887	-407	-185	-987	-60	-82	19	69	78	264	106	35	95	-207	26	182	-69	-111	
-183	-144	-43	-88	-111	-959	-489	-840	-638	-606	-1113	26	40	113	132	261	382	234	138	182	-111	84	14	-148	-139	
-191	-128	0	25	-250	-1132	-647	-604	-193	-466	-244	-200	104	148	185	208	349	278	104	191	108	121	-59	-154	-133	
-204	-176	-62	-19	-292	-511	-385	-619	-281	-748	-400	-274	200	226	252	351	342	234	134	230	234	116	17	-22	-45	
-139	-120	-52	-134	-385	-927	-852	-635	-1330	-1409	-333	-281	-141	-30	548	417	435	565	139	364	434	232	260	95	26	
-72	-27	-148	-333	-289	-1699	-2301	-1517	-1819	-1629	-451	-307	-23	117	574	470	1274	1279	607	356	1872	121	190	34	-91	
-103	-105	-178	-619	-295	-2298	-2742	-2179	-2354	-2888	-414	-473	113	434	1377	752	1688	1410	1807	1520	2453	355	347	65	-81	
-179	-110	-82	-982	-1367	-3495	-3215	-3564	-2747	-2448	-178	-687	514	130	1151	677	1819	1523	3665	2682	4046	364	295	-37	-148	
-223	-183	-526	-1123	-3337	-4299	-3939	-3438	-2133	-1424	427	-43	311	166	200	17	1575	1054	3965	3939	4927	2438	850	190	-30	
-263	-565	-1381	-2542	-4251	-5260	-4207	-3061	-559	-1094	672	200	409	26	35	-310	673	697	3721	4239	5677	3637	2142	970	69	
-381	-432	-1396	-4150	-5339	-5859	-3199	-1627	148	-362	1153	407	409	-52	226	-606	304	26	2014	4314	6933	4236	3265	1288	554	
-197	-634	-1396	-5096	-5859	-6095	-2931	-919	358	-289	1266	-133	50	-310	-303	-685	-15	340	1470	3658	7908	5248	4464	1550	372	
-181	-767	-1917	-5254	-7104	-6300	-1545	-437	827	-281	1642	-8	-57	-495	-557	-1030	-443	-118	460	2307	7476	5885	4950	2018	216	
-294	-334	-1507	-5743	-7782	-6473	-994	-473	352	-37	1850	-96	-151	-382	-399	-1408	-310	-949	208	1801	8039	6409	4819	3197	598	
-250	-595	-1696	-6326	-6978	-6221	-222	-141	1091	-200	2339	-170	87	-480	-229	-512	-587	-1279	260	1857	7645	7178	4744	3627	520	
-184	-445	-1649	-6279	-7214	-6032	-127	-336	256	422	1925	-288	-206	-312	-155	-386	-244	-462	121	1426	7851	6653	4894	2317	1008	
-361	-530	-829	-5301	-7498	-5229	-1671	-950	-177	-291	719	-42	-96	-406	-89	-362	26	-236	269	2289	7514	6765	4595	1606	632	
-230	-275	-1239	-4497	-7136	-5497	-2128	-777	-466	-319	497	-503	-281	-212	-126	-237	330	-214	851	2345	7270	6428	4407	1082	520	
-158	-908	-1097	-3520	-5544	-6048	-2852	-1328	218	-1015	384	-890	-52	-253	34	-37	435	182	2183	2964	6839	4630	3153	764	-74	
-512	-582	-415	-3031	-4377	-5638	-3435	-1627	-126	-1236	-15	-337	8	-72	7	365	1274	584	2520	3339	5752	3749	1524	572	69	
-458	-490	-171	-1108	-2659	-4535	-2868	-1533	-1126	-1834	-340	-451	-23	-18	217	217	1725	1692	2914	2926	3315	1482	407	164	-118	
-276	-353	-178	-148	-831	-3149	-2506	-2635	-1330	-2322	-751	-906	-67	20	322	348	1913	1955	3271	2495	1760	138	303	104	43	
-230	-161	-38	-141	-148	-1526	-1671	-1942	-2622	-2400	-798	-874	-339	-155	192	365	2007	1936	2727	1989	364	-295	17	60	177	
-230	-107	166	192	-185	-880	-694	-934	-2196	-2243	-924	-386	-259	-23	179	261	692	1166	1395	1201	-89	-214	-52	-140	-35	
-158	-62	73	174	52	0	-600	-730	-1519	-1834	-751	-200	-185	226	287	358	504	704	478	408	-192	-167	130	-177	-122	
-126	-183	17	119	218	26	-385	-352	-1000	-1393	-399	-292	-170	78	496	383	417	321	217	104	-148	-91	130	-207	-109	
