82	60	-50	-100	-24	-142	-275	-197	-335	-188	-236	-302	-150	-83	440	324	350	273	408	295	127	-74	-102	-119	-218	-268	
104	125	155	85	-18	-184	-542	-267	-598	-376	-347	-639	-76	-48	288	451	394	447	1091	504	252	126	-179	-311	-376	-330	
106	181	439	308	51	-255	-1212	-316	-1296	-777	-1489	-961	-145	-194	309	405	481	1081	1551	1147	254	450	-398	-383	-514	-411	
115	147	447	656	136	-375	-1347	-868	-1638	-1309	-1592	-1283	-97	-45	350	382	567	1099	1841	1402	341	747	-76	-298	-560	-361	
69	233	546	340	-199	-372	-1017	-1316	-1296	-925	-974	-1005	98	183	472	625	567	1184	1432	1232	934	1283	-352	-561	-828	-502	
165	311	1014	358	-518	-839	-1917	-988	-776	-407	-929	-492	-192	-131	272	413	193	353	852	910	1389	1216	-246	-271	-760	-524	
205	207	1427	274	-511	-1170	-1647	-365	-468	-126	-250	-331	-241	-48	334	16	-136	160	200	462	918	1266	149	47	-526	-315	
154	216	1183	-221	-776	-477	-1092	-267	-105	275	-118	-167	24	193	415	-293	-260	-203	-303	0	214	798	346	289	-204	-361	
103	34	387	-380	-488	-389	-261	336	1028	1284	232	57	90	384	11	-932	-407	-284	-914	-1117	-67	363	420	327	187	-296	
37	-144	-336	-973	-404	-255	312	1089	2114	1302	423	74	127	188	179	-1076	-1050	-900	-1452	-1638	-681	-393	130	415	429	-243	
147	-245	-1207	-1521	-114	195	1258	1144	1806	1320	1583	190	156	-124	-301	-1162	-1779	-1299	-2033	-1835	-1528	-1899	78	1046	1069	536	
-270	-798	-1680	-1764	196	480	3236	1909	2458	1068	1798	987	793	-55	-485	-1909	-1793	-2067	-1650	-2188	-1710	-1844	-179	979	1791	791	
-303	-1335	-2444	-1642	349	738	3639	2218	3128	1320	2120	1681	2066	114	-417	-1995	-1622	-1982	-1948	-2639	-1626	-2164	-538	732	2677	380	
-598	-1980	-2627	-1855	59	1530	4115	1818	3725	1194	2353	1877	2332	212	-1141	-2240	-1536	-1797	-1877	-2751	-1696	-2736	-843	1112	2332	458	
-209	-1627	-1925	-1658	324	1659	4060	1727	3490	654	2317	1521	1907	-35	-1690	-2455	-1793	-1441	-1594	-2329	-1359	-2499	-696	1244	2316	987	
-338	-859	-1833	-1810	17	738	2888	1435	2512	325	1476	987	1978	-131	-1199	-2053	-1150	-801	-1693	-1962	-1401	-2039	-332	748	2053	784	
-195	-690	-1191	-1323	-142	756	1917	1217	1263	744	1798	507	617	32	-151	-975	-478	-886	-1155	-2061	-1948	-1537	-20	579	1495	442	
-245	-491	-702	-502	-362	59	439	907	1245	564	1029	80	-14	-69	-137	-357	-420	-957	-758	-1441	-1612	-895	267	509	888	-86	
-94	51	-165	137	-496	-509	-401	254	477	291	423	165	-454	-110	32	-155	-332	-189	-334	-877	-408	7	473	376	304	-191	
-15	60	241	497	-610	-1442	-1002	33	-70	83	-7	-221	-346	-158	-7	40	-95	160	-101	23	-47	446	535	39	-53	-525	
304	328	321	1104	-256	-1502	-1887	-973	-880	-320	-273	-408	-339	-117	562	486	201	297	504	1063	309	932	645	-312	-428	-1210	
382	414	415	1663	17	-1351	-2037	-2107	-1207	-600	-354	-844	-482	-288	269	469	274	790	1364	1673	817	1166	723	-823	-636	-1661	
347	301	1408	1700	349	-332	-1767	-2182	-1638	-1162	-561	-1137	-961	-398	334	660	371	1201	2523	2028	749	714	236	-975	-911	-554	
156	268	621	1513	383	-78	-1392	-2272	-2083	-1058	-1253	-1312	-640	-363	293	-18	315	1081	2046	1673	968	339	-80	-658	-966	-473	
43	242	133	805	324	-15	-1167	-1719	-1489	-1309	-856	-1415	-90	-357	109	332	843	1167	1262	1351	1221	86	-458	-478	-636	-433	
-36	17	258	479	221	-113	-477	-958	-865	-940	-635	-844	-172	-158	171	324	636	337	563	1063	571	126	-358	-437	-290	-245	
-108	129	305	248	138	42	-254	-365	-266	-600	-430	-551	82	-274	-137	48	436	311	288	741	436	63	-113	-278	-191	-271	
