-277	-212	278	-15	-308	-200	-767	-214	-110	-48	2	-41	-21	
-143	-205	79	25	-287	-348	-1371	-166	8	65	130	51	-14	
51	-177	219	-71	-287	-570	-1400	-214	-241	147	489	129	-244	
-5	-78	98	16	-7	-341	-1577	-653	-248	779	1335	137	-48	
17	58	32	60	-170	-570	-1651	-1122	-207	1148	1859	438	88	
136	59	83	18	-161	-821	-2063	-1371	-83	384	1632	694	282	
9	14	-31	-60	-210	-404	-1798	-1063	-200	40	986	660	622	
-57	-128	-310	-15	-106	-223	-409	-624	-255	-103	260	89	129	
-199	-219	-479	-71	25	441	489	404	-90	-789	-520	-293	-238	
-397	-426	-431	-155	100	1122	3033	1379	131	-2313	-2831	-2024	-312	
-311	-401	-661	-204	175	1032	3462	2179	477	-2472	-2831	-2541	-319	
-252	-205	-421	-436	-7	1554	3247	1645	370	-1428	-2239	-2024	-535	
-291	-244	-380	-361	-189	583	2281	792	41	-731	-982	-1291	-346	
-137	-99	-164	-190	-377	100	315	-83	156	-268	-103	16	0	
-8	-64	16	58	-201	-112	-222	-653	-149	-83	513	324	273	
-62	-163	92	159	-370	-38	-471	-975	-14	384	570	330	160	
-43	-79	-64	-78	-391	-496	-635	-1034	-358	674	1055	292	282	
0	-43	-6	-15	-299	-341	-430	-932	-317	16	811	324	40	
59	84	101	-36	-167	-188	-349	-390	-200	16	430	32	-75	
110	84	211	33	100	-140	-261	-318	-165	155	267	-14	-61	
