-73	-135	-201	-294	-187	-135	-312	-567	-337	-126	-170	-333	
-27	-81	-195	-301	-193	-566	-740	-636	-564	-310	-434	-698	
-48	-323	-349	-388	-34	-496	-1389	-952	-1142	-399	-555	-1391	
112	-195	-567	-481	-365	-760	-1942	-2230	-2878	-1248	-860	-1013	
-23	-101	-469	-494	-616	-1593	-2784	-2876	-3193	-1071	-781	-698	
40	40	-807	-771	-1007	-2204	-4152	-3975	-2864	-935	-671	-363	
8	-179	-680	-742	-2095	-2773	-5063	-4717	-3001	-641	-578	-333	
8	-81	-262	-644	-3001	-3744	-5353	-4319	-2947	-105	-274	-556	
-303	-142	-416	-1009	-3741	-4591	-6292	-3453	-1210	487	-30	-2	
-331	-269	-680	-1401	-3783	-5424	-6320	-2450	-302	618	17	-208	
-402	-419	-765	-1626	-4620	-5674	-6776	-2065	-282	303	120	83	
-324	-592	-990	-1514	-4843	-6576	-6099	-1392	-420	38	78	-200	
-217	-538	-1314	-1556	-4369	-6590	-5767	-1103	-226	-53	78	-509	
-243	-370	-638	-1415	-4034	-5757	-6057	-1708	-446	-100	-385	-337	
-108	-296	-1244	-1976	-3657	-5091	-6057	-2203	-978	-463	-433	-327	
-88	-361	-1060	-1626	-2987	-4355	-5201	-2409	-2413	-203	-341	-351	
-122	-269	-539	-897	-2304	-2509	-4925	-3096	-3575	-451	-718	-383	
-68	-138	-141	-147	-1174	-1926	-3723	-3000	-3111	-732	-734	-563	
-22	-74	-59	-14	-240	-802	-2936	-2835	-2482	-1371	-437	-415	
-26	-17	-7	182	-173	-332	-1431	-2436	-2714	-976	-378	-363	
16	40	-14	40	-253	-279	-354	-2038	-2072	-686	-450	-270	
-61	-100	-195	246	55	-166	-364	-1282	-759	-1221	-259	-200	
-135	-182	-15	132	-20	-27	125	-760	-322	-949	-200	-5	
