-82	76	42	-72	-84	-153	-442	-42	196	114	-44	-48	
-59	-24	-120	-147	-244	-361	-565	-124	278	391	76	32	
-45	-53	38	234	-306	-620	-682	-138	65	266	121	8	
-113	0	92	-50	-404	-1121	-712	-90	49	684	137	64	
-113	76	42	-119	-925	-1695	-1166	-337	131	811	308	234	
67	304	143	-231	-792	-1577	-1444	-282	196	1335	330	492	
122	74	-1	-294	-836	-1459	-902	-434	131	1125	590	358	
101	-303	-162	-224	-105	-326	-228	-172	-103	146	81	108	
-128	-852	-120	0	708	489	396	57	-543	-1242	-961	-55	
-703	-658	-450	83	2094	2281	1965	345	-731	-2426	-2053	-435	
-191	-626	-585	125	1824	2729	2215	776	-1515	-2831	-2398	-435	
-220	-324	-182	-70	1212	2424	1539	493	-1732	-2758	-2340	-400	
-163	-186	-147	-63	458	1011	952	263	-1094	-1444	-1047	-190	
