8	-49	-269	-318	-131	270	65	-65	-48	
-150	-274	-610	-639	-392	0	-35	-63	-129	
25	-334	-368	-932	-255	-7	268	-21	-37	
-1	-362	-988	-888	32	327	701	434	72	
-151	-688	-1489	-642	-275	360	1178	937	517	
-7	-940	-1695	-1093	-241	253	863	868	420	
-126	-881	-1739	-639	-379	106	846	660	646	
41	-341	-388	-166	-7	-213	440	-164	72	
83	233	886	330	98	-818	-679	-1665	-258	
209	1446	2746	1610	-76	-1747	-2383	-2283	-678	
427	1572	3122	2037	8	-2153	-2831	-3245	-735	
259	1788	2711	1485	337	-1268	-2080	-2355	-649	
159	924	1476	845	304	-427	-997	-1492	-373	
-245	116	66	156	-97	-131	-444	-616	-14	
