226	-77	-478	-368	-172	-148	-110	-164	-168	
234	-362	-532	-536	-365	-199	252	-55	-71	
-96	-629	-841	-770	-282	147	758	295	56	
-314	-940	-988	-601	-193	270	1125	1267	177	
-252	-910	-1165	-1210	-117	311	1160	955	96	
-308	-999	-1283	-609	-317	147	627	642	403	
-154	-230	-478	-145	-205	-124	81	-75	113	
136	450	406	363	-234	-412	-1314	-946	-156	
167	1500	2746	1183	98	-1544	-3047	-2053	-393	
217	1392	3247	1841	213	-2182	-3278	-2944	-578	
142	1140	2890	1236	148	-1108	-1964	-2254	-492	
-28	416	1601	969	8	-659	-607	-1061	-407	
-245	141	315	247	-7	-240	-14	-306	-271	
-259	-378	-541	-242	-117	8	546	-41	-156	
-161	-437	-694	-609	-365	40	481	300	258	
-113	-67	-915	-712	-434	212	419	264	258	
-154	-285	-753	-712	-447	40	249	81	-231	
-91	-348	-503	-653	-387	-261	456	129	-149	
