50	-48	-84	-103	-167	-320	-521	-421	-302	-298	-340	-196	-161	-68	175	-74	176	511	266	288	-151	-174	-134	
-22	42	-99	-217	-320	-395	-844	-698	-876	-549	-1148	-238	-169	-155	295	357	308	558	467	366	-49	-97	-117	
-29	50	-78	-287	-363	-385	-785	-975	-1413	-621	-1650	-427	-122	14	151	468	831	1321	401	234	164	-7	-92	
-8	-147	-209	-252	-570	-974	-1224	-1413	-1573	-477	-1794	-536	-359	184	454	1524	1283	2152	1524	494	481	0	87	
-50	-190	-358	-761	-703	-1783	-2221	-1821	-2226	-1314	-2441	-535	-388	96	639	1524	2153	2501	2532	1184	1215	386	269	
-113	-204	-288	-880	-1383	-2504	-3231	-3497	-3575	-2094	-2455	-692	-530	296	385	1507	2337	3166	3259	2283	1215	1838	385	
-237	-282	-346	-1326	-2078	-3417	-4916	-4008	-4126	-1993	-2311	-271	-277	-14	0	2029	1885	3648	4052	3514	2291	1983	481	
-290	-359	-358	-1890	-2847	-4462	-5897	-3760	-2414	-564	-788	153	-102	-182	-469	682	197	3133	4365	4449	4101	2210	552	
-318	-443	-883	-2113	-3779	-5242	-6190	-3527	-1732	-76	-48	964	-102	-256	-1201	246	-433	2617	3936	4679	4949	3538	762	
-311	-338	-1003	-2529	-4785	-7214	-6264	-3381	-1225	464	555	2172	313	-337	-2385	-714	-1704	806	2284	4613	5226	4867	1685	
-346	-408	-1286	-2901	-5421	-7479	-6469	-2331	-586	1789	1997	3328	533	-249	-3512	-2733	-2834	-7	1491	4137	5422	5515	1477	
67	-176	-2510	-3064	-6012	-7818	-6513	-917	-21	2750	3472	4364	927	-189	-4315	-3575	-3769	-146	1145	3530	6254	4510	1534	
-198	-401	-2466	-3792	-6130	-7641	-5897	-207	73	2942	4150	3863	1579	-169	-4738	-4724	-3797	-285	847	3514	6449	4786	1515	
-339	-563	-1928	-3168	-6027	-8436	-5722	-358	-117	1964	3837	3898	1287	-256	-4104	-4009	-3532	-405	1128	3481	5047	5531	1269	
-462	-732	-1928	-3228	-5983	-8053	-6249	-365	-543	1475	2361	3104	858	-222	-3315	-2607	-2876	-93	2235	4384	4770	4996	1685	
-340	-331	-943	-2767	-4164	-6699	-6102	-1238	-746	1038	746	2258	297	-108	-2357	-1514	-1718	346	2978	4121	5145	2777	876	
-389	-338	-689	-1757	-3247	-5581	-6351	-2331	-2298	260	64	573	24	-54	-1370	-602	-532	1604	4134	4498	3987	2923	692	
-150	59	-421	-628	-2537	-4300	-5399	-3191	-3401	-665	-989	-14	-81	-34	-215	460	79	2385	3985	4351	2096	2874	438	
-56	-128	-351	-224	-1679	-2548	-3744	-3731	-3764	-1141	-2168	-649	-223	352	79	1524	881	3232	3820	3580	1134	1514	341	
-149	-137	-148	-131	-383	-1842	-3202	-3323	-3241	-1040	-3030	-1092	-365	202	255	1692	1668	3598	2928	2710	505	425	52	
-146	-120	-37	-126	-265	-959	-2850	-3046	-2327	-1098	-2153	-492	-174	568	673	2197	1182	3050	1855	1906	357	213	43	
-92	-92	-113	-132	-167	-179	-1737	-2215	-2037	-1560	-2053	-353	-445	341	724	1810	2370	1853	600	937	38	29	16	
-149	-120	-113	-119	-98	-437	-917	-1967	-1674	-953	-1421	0	-459	536	555	1355	1651	1055	141	462	119	53	17	
-219	-176	-99	-91	83	-174	-390	-640	-644	-219	-388	-61	-487	216	502	1002	339	240	86	366	-217	49	215	
