-1	-92	-176	-49	-186	-222	-298	-110	-69	399	131	32	
203	-141	6	16	-290	-284	-507	-124	-69	627	81	8	
-2	120	328	-38	-703	-437	-682	-241	-48	782	162	250	
128	190	277	209	-748	-664	-601	-296	245	863	937	315	
135	236	165	-70	-895	-1106	-1181	-282	744	1370	868	460	
67	202	51	-140	-910	-1238	-917	-385	360	1440	712	565	
-29	50	-22	-84	-21	-181	-375	-296	-42	260	-62	96	
-339	-190	-190	100	960	514	338	-117	-630	-650	-1392	-204	
-378	-507	-211	142	1572	2371	1254	254	-1515	-1805	-2843	-353	
-311	-400	-421	16	2040	2997	1752	238	-2008	-2282	-2944	-849	
-57	-359	-181	150	1950	2836	1325	90	-1616	-1733	-2412	-478	
-64	-141	-92	167	583	1333	649	-159	-833	-780	-1291	-495	
-43	-141	-101	-28	66	356	99	-131	-110	-14	-62	-156	
