-16	41	215	-187	-282	-180	-306	-558	88	185	126	135	222	78	-135	-249	-283	-300	-244	
-84	17	73	-63	-372	-240	-314	-601	-158	32	32	135	162	0	-80	-248	-212	-363	-305	
159	79	21	-159	-249	-93	-477	-989	-149	-27	368	470	293	276	-219	-265	-338	-379	-251	
301	151	91	-76	-372	-485	-823	-1176	-319	-7	887	639	484	324	-279	-298	-343	-394	-301	
150	133	74	41	-407	-978	-1112	-903	-353	-108	457	555	417	252	-126	-351	-341	-302	-118	
33	0	33	-118	-282	-1312	-838	-565	-265	-183	270	398	190	208	204	-118	-218	-353	-340	
-126	-37	-100	-115	-110	-151	-69	-34	-238	-81	-52	-121	-54	189	204	-106	-185	-248	-130	
-168	-119	-222	-132	304	393	1178	625	129	-100	-276	-877	-574	-574	196	100	54	-75	-78	
-308	-378	-395	-118	793	1711	2104	2049	323	-169	-1594	-2286	-1738	-1551	-60	258	773	116	-46	
-363	-526	-944	-536	1465	2167	3222	3056	342	-156	-2698	-3216	-2299	-2206	-338	533	1102	248	3	
-267	-186	-561	-477	1147	2958	3589	3143	860	-311	-3066	-3498	-2116	-1997	-352	864	1249	-27	-36	
-308	-378	-635	-355	334	2326	3117	2396	498	-487	-2472	-3075	-2271	-1830	-126	847	1052	-40	-105	
-294	-285	-430	-300	123	814	1230	2014	515	-250	-1212	-2202	-1401	-1341	-292	351	554	186	-30	
-186	-265	-250	-226	-62	-124	211	191	307	-95	-291	-765	-428	134	-54	297	202	-145	-64	
-56	25	-75	-290	-406	-586	-123	-347	-82	16	-263	55	87	387	31	31	-66	-172	-94	
92	128	215	-408	-434	-1225	-205	-1564	-305	48	80	826	934	442	-133	-146	-218	-214	-216	
242	183	37	-214	-358	-1370	-1401	-2096	-508	289	376	2011	1759	1216	-166	-727	-369	-250	-170	
99	125	-35	-76	-220	-963	-1430	-2168	-373	89	256	1232	1221	1032	-47	-360	-323	-387	-266	
-119	-9	-5	-95	-255	-630	-607	-1535	-244	185	631	724	800	932	70	-340	-365	-365	-177	
5	-50	-40	-42	-214	-775	-232	-1262	-265	201	520	481	404	363	151	-285	-338	-288	-249	
-32	-105	-63	-59	-124	-535	-348	-601	-21	152	200	279	103	189	457	-152	-212	-320	-186	
