166	-118	189	-69	-137	-354	-258	-1071	-343	-161	-181	15	550	154	166	-96	-214	-310	-341	-193	
365	-118	534	57	-103	-601	-706	-1384	-560	-315	-254	71	590	930	314	25	-174	-252	-363	-261	
133	-111	641	238	-62	-1047	-1393	-1199	-971	-666	-154	181	457	1458	1003	7	-255	-303	-400	-295	
248	235	641	319	-171	-1995	-1793	-1427	-1155	-920	127	-7	772	2202	1660	186	-85	-304	-328	-171	
124	165	281	270	-185	-1679	-1436	-1185	-1027	-322	-81	-14	673	2367	1413	621	139	-82	-437	-230	
51	-14	49	-48	-321	-1277	-992	-744	-688	-409	-101	-127	440	765	1003	155	36	-82	-199	-122	
-70	-111	-269	-96	-35	-402	-231	-156	-74	-262	-130	-180	39	-60	296	-276	-65	6	-30	166	
-291	-214	-742	-398	293	89	177	522	682	111	23	-300	-312	-1555	-329	-1197	123	201	61	183	
-464	-624	-961	-775	358	1007	1412	2128	2063	876	-27	-560	-1315	-2881	-1516	-1306	-817	578	635	427	
-1253	-1473	-1413	-789	537	1545	3138	3414	3648	1961	71	-1188	-2537	-4552	-2519	-2085	-1833	891	1070	748	
-1150	-1473	-1777	-1050	301	1180	3725	4580	4142	2926	222	-616	-3009	-5933	-4209	-3247	-2023	1175	1051	1013	
-1018	-1503	-1865	-1196	391	1875	4018	4820	5131	3367	238	-672	-3772	-6196	-4566	-3781	-1071	633	1334	1315	
-527	-1093	-1515	-1050	505	2135	2931	3688	3597	2672	15	-463	-3578	-4083	-3274	-2208	-1207	1096	2166	463	
-437	-290	-1019	-963	228	1042	1499	2231	2148	1283	-94	-253	-1884	-2356	-1859	-1689	-718	389	516	192	
-125	-138	-310	-427	-116	275	339	327	818	342	-321	-14	-635	-1417	-685	-1210	-275	13	43	35	
8	57	230	-226	-123	-402	-210	-230	-128	-54	-115	189	-133	47	46	-473	-163	-104	-193	-237	
66	80	899	90	-403	-1061	-1021	-1156	-1367	-990	-274	411	621	1772	1052	551	201	35	-331	-192	
145	223	1837	327	-314	-1349	-1793	-2537	-2004	-1300	-274	426	1953	2549	1824	694	177	-555	-281	-241	
91	264	723	354	-35	-1823	-2051	-2081	-2302	-1187	-147	347	2351	2433	2152	310	363	-182	-296	-282	
-42	16	599	401	122	-1478	-1550	-1910	-2217	-1018	-274	63	1903	1937	1873	824	371	-237	-282	-97	
-84	165	271	393	89	-731	-1064	-1441	-1481	-779	-94	245	1221	1789	1528	745	193	-67	-162	-107	
15	74	-35	335	57	-245	-454	-1057	-942	-694	-227	-7	922	616	1627	233	-103	-143	-245	70	
