0	0	-71	-45	-212	-354	-445	-516	-397	-369	-286	-167	299	109	148	166	162	18	-222	-251	-217	
224	206	101	106	-82	-501	-542	-573	-377	-736	-434	-180	409	360	272	269	232	201	-378	-296	-163	
282	560	164	143	65	-558	-835	-1213	-957	-1032	-341	-47	692	583	101	411	298	-89	-840	-341	-215	
365	1041	553	237	-89	-831	-964	-1455	-829	-990	-287	-213	872	1194	1216	497	241	-148	-537	-289	-369	
99	329	382	196	-535	-1464	-1092	-658	-801	-835	-201	60	889	1524	1085	628	317	-67	-482	-689	-675	
54	165	197	-28	-396	-1492	-949	-345	-150	-302	-154	100	590	1293	937	450	301	-44	-635	-642	-392	
16	-21	12	-92	-103	-1377	-156	144	96	-74	7	56	110	344	218	-237	286	227	-212	-378	-318	
-319	-297	-165	-247	-192	-531	347	522	272	121	47	7	-73	-113	-79	-499	-151	350	-60	-74	-141	
-464	-276	-757	-905	-185	73	1067	1939	1006	239	293	213	-259	-782	-444	-597	-758	-175	210	420	130	
-576	-668	-1034	-1355	114	389	1775	2368	2131	1385	1052	213	-411	-1804	-1378	-1279	-2581	-499	367	1391	210	
-694	-1342	-1019	-1326	562	1701	2103	2985	2591	2028	1574	237	-1010	-2632	-2161	-2632	-2431	-237	525	1806	355	
-193	-1459	-1340	-1529	724	2240	2983	3071	3017	3028	1557	63	-1482	-2840	-2917	-3589	-2445	-296	560	2921	600	
-311	-1268	-1602	-1500	399	1788	3207	2917	2864	3112	1608	276	-1912	-2840	-2848	-2796	-3506	-415	673	2316	827	
-174	-1224	-1981	-1355	-144	1771	2845	2333	2318	2740	635	213	-1399	-2425	-2835	-2509	-2731	-296	786	2052	682	
-183	-419	-269	-325	268	989	1568	1630	870	1554	206	102	-760	-1707	-1914	-2536	-990	394	975	691	52	
8	-138	164	-21	171	73	282	201	280	239	-47	165	-691	-1058	-760	-1771	-399	516	786	52	-126	
-5	-28	493	98	0	-272	-285	-291	-68	-195	-201	-98	-206	-533	-218	-158	-118	216	96	-156	-565	
24	206	1730	147	8	-1349	-692	-1213	-498	-722	-474	-147	-7	23	-7	178	533	372	-341	-1336	-896	
96	80	2279	1025	293	-1349	-1564	-1896	-1636	-1328	-461	-187	71	148	267	271	474	473	-509	-1935	-974	
116	330	1943	1148	701	-817	-1750	-2039	-1650	-1596	-616	-293	330	633	658	528	351	113	-855	-800	-738	
66	231	723	368	244	-788	-1421	-1498	-1212	-1201	-714	-187	314	765	1036	567	291	-222	-393	-642	-355	
-63	0	189	327	60	-688	-1421	-1142	-942	-652	-568	-267	283	682	888	520	201	-97	-267	-358	-197	
-35	-14	0	269	43	-259	-1021	-203	-357	-443	-374	-193	385	352	561	343	92	-23	-188	-267	-141	
-139	-118	-14	110	105	-225	-603	40	-216	-101	-151	15	174	279	366	201	177	148	-193	-208	-156	
