-84	-230	-589	-318	-117	-103	32	-21	40	
-104	-279	-498	-339	-159	196	244	170	185	
-245	-762	-782	-316	-166	32	350	129	282	
-70	-1176	-826	-697	-220	0	635	32	379	
-346	-969	-1224	-573	-152	352	863	405	335	
-266	-1043	-1047	-1327	-97	376	1178	555	492	
-266	-703	-782	-858	-420	139	1038	389	211	
-154	-56	-84	-180	-145	90	48	-211	80	
100	475	886	400	8	-252	-1112	-1176	-319	
108	1464	2442	1841	172	-1544	-1935	-2469	-506	
75	1464	2585	2001	435	-2139	-2325	-3260	-249	
-63	1284	2442	1663	287	-1747	-2426	-2383	-326	
83	391	1261	863	115	-963	-1228	-1234	-488	
-91	8	182	57	82	-165	-185	-177	-190	
-140	-223	-527	-387	-134	-83	317	137	-156	
-133	-67	-478	-639	-145	253	280	209	25	
-182	-363	-679	-873	-227	180	480	194	40	
-28	-327	-437	-873	-317	73	410	201	48	
-81	-188	-264	-595	-117	57	202	154	137	
-84	-56	-264	-401	-124	-151	187	-68	-27	
