182	82	24	-42	-202	-347	-217	-244	-243	-302	-106	-25	31	177	124	41	-144	-15	-31	-76	
315	206	98	-28	-171	-515	-156	-378	-377	-335	63	142	558	550	216	170	-44	-111	-319	-177	
390	311	501	81	-130	-544	-292	-914	-886	-652	-81	189	772	1277	23	16	-88	-259	-496	-311	
170	148	310	90	-192	-1004	-1021	-1014	-1254	-948	-127	94	905	1442	527	216	185	-356	-471	-208	
90	238	501	-7	-76	-1722	-1664	-1484	-1197	-1187	-181	79	1820	1756	1020	139	15	-341	-379	-171	
141	214	355	294	65	-1909	-1250	-1498	-1169	-1413	-194	150	1504	1739	888	629	77	-326	-408	-269	
-70	280	226	49	-69	-1636	-1121	-701	-914	-905	-114	63	668	1458	527	466	109	-129	-222	-200	
-62	123	222	-411	-294	-716	-506	-21	-330	-94	-87	-213	-54	-113	171	-355	23	10	-148	52	
-222	-159	-324	-717	8	-14	234	738	416	79	-34	-220	-338	-1224	-297	-1019	162	297	70	69	
-305	-318	-742	-818	603	833	1516	2539	2148	995	95	-532	-1635	-2771	-1832	-1470	-758	1005	692	437	
-385	-1122	-946	-789	636	2379	3035	3397	3256	2282	79	-965	-2009	-4511	-2862	-1579	-1262	1591	1334	862	
-753	-1093	-1996	-1225	531	2622	3898	4254	3955	3129	206	-574	-3384	-5850	-3645	-2659	-1643	2082	1051	2108	
-464	-1254	-2550	-1442	627	3195	4605	4392	4381	3214	134	-463	-3620	-5754	-4016	-3111	-726	2744	1693	1844	
-451	-1576	-1573	-949	725	2188	3121	3140	3597	2994	63	-532	-2690	-3765	-2958	-1798	-1289	1156	1504	691	
-312	-961	-844	-934	479	1510	2206	1973	2455	1944	-154	-260	-2190	-2356	-1392	-1306	-1031	385	586	411	
-165	-283	-207	-804	0	357	436	395	376	605	-154	102	-635	-1113	-606	-718	-388	169	-37	131	
-7	-49	435	-384	-348	-463	-197	-257	-108	-7	-194	-71	-285	78	-14	-341	31	35	-156	-259	
91	329	1624	131	89	-1492	-1207	-1014	-914	-1004	-314	94	417	1624	1266	489	139	-267	-326	-321	
298	543	2332	474	16	-1665	-1865	-2380	-1990	-1046	-354	237	1354	2879	2086	676	77	-489	-267	-214	
200	156	1288	867	-287	-1938	-2522	-2380	-2500	-1046	-194	446	1288	2532	2234	326	-157	-395	-444	-134	
101	74	970	556	-103	-1952	-2537	-1384	-2047	-962	-247	865	1753	1838	1938	202	15	-292	-398	-392	
99	16	599	509	122	-918	-1722	-957	-1778	-1215	-294	308	1604	1640	987	365	-94	-249	-267	-191	
16	-35	281	291	252	-673	-1092	-630	-1197	-666	-287	229	1354	781	577	248	-7	-341	-437	-60	
-85	-125	36	122	24	-334	-705	-196	-433	-148	-141	150	369	7	366	177	162	-97	-437	-118	
