-13	-29	-31	-50	-22	-81	-149	-176	-254	-175	-286	-368	-290	-214	65	81	121	250	265	392	302	149	47	-206	-284	-225	-184	-87	
96	52	5	-43	78	-15	-304	-324	-406	-494	-437	-915	-639	-193	-103	97	146	436	281	955	382	174	86	-40	-370	-251	-414	-233	
104	278	43	51	394	145	-85	-661	-659	-999	-1428	-1371	-456	-165	-238	40	251	1033	824	1296	893	716	426	-54	-1058	-672	-827	-229	
34	321	155	482	514	230	-99	-1812	-1406	-1534	-1428	-1562	-770	-42	-101	140	178	1309	944	1483	1402	1120	814	15	-879	-993	-1292	-340	
206	547	320	808	431	0	-417	-1677	-1421	-1281	-1428	-1091	-1005	-83	-60	180	284	653	1373	1142	1147	1153	948	377	-326	-1158	-554	-348	
17	471	809	827	402	-256	-1005	-2172	-1212	-482	-644	-1503	-668	-138	-24	358	219	348	345	416	1503	1187	982	590	-437	-1158	-459	-302	
160	512	571	471	85	-404	-869	-1767	-794	-210	-119	-361	-221	-148	48	211	-7	177	80	48	859	817	1216	440	-331	-870	-604	-281	
-51	182	493	413	-107	-399	-688	-882	-218	-154	366	0	-69	24	121	99	-177	-183	-459	-350	-27	190	932	540	-80	-155	-581	-396	
-131	8	259	17	-299	-397	-613	109	210	108	1068	414	119	98	-35	-111	-286	-706	-672	-1155	-835	-194	434	414	399	23	77	-388	
-102	-57	25	-472	-928	-468	-262	232	889	418	1374	921	33	-33	-131	-219	-501	-1264	-1171	-1282	-1413	-1023	-253	283	649	468	194	22	
-275	-159	-251	-748	-1171	-284	144	1074	1763	1335	1896	1118	297	188	16	-355	-788	-718	-1526	-1523	-1990	-728	-853	-193	897	1463	483	247	
-311	-281	-1120	-1283	-1445	179	237	2448	2291	1788	1572	1619	1058	475	65	-519	-2038	-1121	-1725	-1948	-2413	-1303	-1397	-226	438	1069	31	149	
-749	-310	-1841	-1726	-1399	264	424	3181	1909	2458	1536	1243	1485	1571	65	-1661	-2570	-1493	-1654	-1891	-2695	-1444	-2192	-252	996	1988	582	224	
-687	-418	-1995	-2200	-1658	443	1180	3126	1544	2621	1050	1959	1307	1837	49	-1661	-2958	-1908	-1569	-2089	-2822	-2004	-2011	-663	1112	2464	791	459	
-138	-366	-1995	-1879	-1475	400	1733	2943	1417	2494	618	2245	1023	1571	16	-1589	-2139	-1707	-1227	-2033	-2343	-2369	-1537	-1093	360	2710	396	448	
-186	-288	-967	-2169	-958	-86	885	2228	670	1806	384	1905	898	882	32	-881	-1665	-1407	-616	-1835	-2188	-1934	-1620	-385	305	2004	372	410	
-138	-216	-414	-1466	-1019	25	1033	1880	525	1571	834	1226	305	271	-7	-549	-1004	-835	-687	-1226	-1864	-1528	-1341	133	595	1528	652	257	
-80	-116	-244	-336	-456	-369	93	910	488	1299	492	510	-49	-207	-151	-137	-415	-592	-324	-673	-1272	-1247	-755	393	564	468	271	-77	
61	70	43	-186	-228	-659	-226	262	852	991	341	331	140	-303	-247	-82	170	-251	-190	-192	-511	-354	-7	256	-106	-99	-309	-327	
200	295	259	129	145	-402	-438	-394	92	100	-98	149	-138	-351	-241	73	308	-48	8	-95	15	0	237	747	-199	-251	-438	-383	
366	391	579	77	488	-655	-1246	-1752	-1167	-508	-431	-91	-339	-403	-439	277	289	215	313	328	656	598	881	603	-238	-359	-636	-514	
244	373	583	939	1029	-220	-1306	-2187	-1824	-1355	-955	-312	-463	-482	-470	195	208	307	515	989	1537	1153	1567	1022	-368	-310	-732	-364	
34	43	696	1314	992	-22	-718	-1692	-2346	-1920	-1679	-561	-902	-640	-309	334	434	584	979	1483	1791	1288	1383	149	-1334	-1090	-1169	-471	
43	177	398	789	899	418	-522	-1107	-2242	-2039	-1694	-1592	-961	-379	-274	179	260	308	1081	1892	1351	1204	1082	-100	-1099	-1254	-1265	-366	
87	69	34	1483	526	263	-205	-394	-1585	-1474	-1590	-856	-800	-290	-89	202	347	481	1236	1040	1181	674	426	-93	-519	-883	-27	104	
87	-22	34	302	317	314	110	-303	-1197	-910	-1457	-694	-609	-289	-206	374	357	492	601	324	893	494	197	-464	-699	-454	-40	68	
61	-188	-94	198	239	265	127	-134	-400	-308	-438	-506	-316	-165	-206	168	113	266	225	344	809	214	15	-431	-423	-389	-328	-255	
