-225	-138	-91	-63	106	74	-317	-485	-519	-306	-195	-122	104	175	132	181	
-179	-141	-63	141	129	-7	-215	-223	-520	-616	-363	0	384	456	341	324	
-98	-88	16	124	132	107	-149	-252	-766	-1392	-481	-135	801	927	357	458	
-90	-65	41	208	173	148	-234	-847	-1343	-1219	-406	-250	784	809	349	484	
-78	2	67	125	53	-21	-69	-934	-953	-565	-231	-142	699	422	158	253	
-15	84	8	-14	-63	-13	123	-69	122	-21	-75	-41	144	-195	-134	134	
-169	84	-147	-195	-236	-90	279	474	1527	885	137	-284	-303	-1328	-224	-769	
-176	-127	-384	-306	-679	0	617	1341	2523	2066	339	-324	-1806	-1920	-1401	-1439	
-221	-218	-440	-925	-944	-235	952	1605	3274	2743	463	-587	-2472	-3160	-2425	-1774	
-303	-327	-510	-496	-856	-207	1094	2747	3658	2865	1033	-359	-2939	-3526	-3014	-2164	
-289	-274	-517	-659	-1077	-359	599	2519	2593	2083	532	-304	-2755	-3118	-2775	-1871	
-104	-204	-273	-526	-753	-726	230	1131	1352	1250	273	-196	-1183	-2103	-1794	-1104	
169	-127	-217	-265	-257	-390	-138	229	671	146	118	-257	-801	-666	-294	-134	
173	75	16	125	-84	-235	-310	-411	57	-645	-170	-41	-175	-61	412	387	
295	176	83	375	83	-297	-727	-978	-434	-1133	-89	241	256	436	1675	597	
295	252	217	300	340	-180	-523	-1573	-1719	-1694	-204	321	648	1757	1692	932	
-22	134	118	231	367	74	-421	-1544	-1675	-1823	-122	426	1228	1571	1473	714	
-58	-8	8	141	228	214	-296	-891	-403	-1119	64	257	972	1114	1187	450	
-79	-15	-32	-28	190	41	-296	-398	-192	-860	-159	48	887	809	833	102	
