64	-20	57	188	72	-198	-319	-351	-436	-722	-201	47	393	156	95	31	-149	-188	-215	-89	
52	178	245	228	220	-544	-592	-843	-433	-793	7	245	756	399	150	-22	-159	-159	-139	-178	
94	231	444	262	-55	-1047	-1221	-1057	-1197	-990	55	276	1055	831	954	388	-66	-150	-148	-259	
146	173	758	131	-219	-1464	-1521	-1654	-1212	-1131	47	150	1271	2103	1528	310	69	-156	-319	-481	
144	173	547	343	-116	-1751	-1407	-1555	-999	-1018	-14	-94	1038	2086	1036	598	-53	-89	-430	-310	
99	82	245	16	-178	-1564	-992	-886	-603	-443	-194	-114	1072	1343	593	178	-40	70	-224	-245	
-104	-228	-142	-322	-253	-616	177	-95	-343	-315	-228	-260	110	-20	-33	-551	-21	324	66	26	
-305	-433	-262	-315	57	-82	377	426	336	15	-141	-339	-352	-1127	-952	-1101	185	429	140	402	
-503	-814	-365	-731	529	729	1758	2059	1875	368	-54	-602	-1163	-2922	-1625	-1306	-445	552	551	413	
-257	-1503	-1121	-1108	863	1597	3207	3894	3034	1690	47	-937	-2398	-4359	-2354	-1866	-713	1458	1637	597	
-291	-1737	-1835	-1573	531	1753	4018	4477	4074	2977	325	-825	-3786	-5022	-3549	-2960	-2105	2044	1769	1145	
-340	-1576	-1952	-1790	374	1962	4467	4460	4671	2994	254	-1007	-4203	-5519	-3508	-3165	-1153	1610	1523	1749	
-167	-697	-1281	-949	440	1736	2828	3345	3512	2689	119	-1146	-2953	-3834	-2477	-1839	-1751	681	1315	691	
-153	-242	-786	-615	260	903	1913	1682	2625	1368	87	-728	-1801	-2232	-1667	-1320	-854	250	490	472	
-63	-125	-234	-441	-280	227	387	249	409	183	79	-160	-774	-1500	-487	-1210	-79	86	131	225	
99	140	287	-384	-314	-1133	-249	-284	-182	-101	-61	-40	110	195	-145	-125	154	43	-52	105	
138	165	1465	253	-144	-1349	-1050	-1284	-928	-891	-247	189	1221	2003	452	775	177	-356	-326	-8	
199	305	1642	556	-96	-1507	-1965	-1967	-2004	-1244	-301	411	1886	2664	1282	1330	0	-666	-319	0	
141	256	917	744	-110	-1909	-2079	-2124	-2599	-1159	-307	998	2119	2515	1528	808	394	-726	-311	-245	
154	99	864	425	122	-1636	-1593	-2223	-2514	-990	-321	497	1637	2367	1725	699	255	-726	-493	-343	
265	189	205	322	50	-558	-978	-1654	-1650	-948	-101	403	1487	1937	1348	954	-477	-526	-496	-390	
190	190	115	311	-16	-218	-1035	-971	-1212	-362	-261	189	574	1211	987	396	-327	-385	-415	-45	
