74	52	90	90	97	-347	-109	-473	-195	-181	-78	-180	31	23	39	-197	-45	-24	-8	-185	-191	-244	
118	66	43	65	146	-123	24	-306	-256	-141	-167	-136	70	54	124	-197	-33	0	-136	-164	-246	-145	
124	156	-49	-83	-51	-313	-253	-516	-357	-436	-141	-267	212	305	335	411	168	324	-319	-193	-259	-229	
124	214	13	-83	48	-208	-204	-786	-673	-1046	-422	-273	259	399	741	590	460	420	-393	-407	-407	-289	
49	239	-28	253	73	-361	-1193	-1427	-942	-1187	-227	-240	472	930	1052	474	386	70	-185	-333	-452	-163	
33	462	666	278	-198	-918	-2165	-1498	-1169	-1272	-308	-253	424	1310	1397	590	542	-156	-259	-469	-351	-207	
232	338	690	40	-355	-1694	-2179	-1085	-787	-934	-301	-167	872	1260	1036	575	324	166	-533	-737	-274	-355	
41	231	281	-131	-444	-1780	-1707	-843	-319	-581	-54	159	872	847	1069	396	-144	210	-407	-815	-363	-302	
58	123	97	-144	-506	-1291	-380	-41	16	-195	23	169	401	-7	351	-151	-177	13	-89	-721	-407	-274	
-201	-311	-314	-615	-308	-354	250	498	384	-181	95	94	354	-238	-99	-677	-281	-81	78	-511	-267	-207	
-471	-1239	-427	-1283	-48	267	1205	1527	1313	317	333	175	62	-1058	-224	-1197	-935	-132	166	516	-8	-59	
-416	-1195	-1165	-1355	317	397	1706	2059	2523	1469	884	213	-365	-1887	-870	-1702	-1751	131	257	1391	288	253	
-506	-858	-1209	-1152	399	1493	2362	2779	3426	2011	1574	245	-1190	-3005	-1612	-2960	-1874	-496	1126	2127	752	367	
-458	-1166	-1675	-1457	301	2379	2862	3140	3375	2858	1557	195	-1884	-4000	-2450	-3275	-2567	-393	956	2845	1261	607	
-132	-829	-1719	-1312	317	2135	3207	3071	2932	3756	2281	497	-1593	-3433	-2285	-2495	-3424	-289	994	2675	1072	323	
-63	-565	-1617	-1558	301	2049	2914	2419	2370	3129	1187	118	-1440	-2936	-2079	-2277	-2826	-193	484	2052	997	201	
-144	-283	-516	-296	268	920	1016	1287	1210	2045	246	158	-1107	-1845	-1323	-1948	-1126	341	481	918	472	8	
-16	-97	-49	-93	-35	284	48	353	216	656	-41	-14	-497	-1238	-787	-1484	-196	190	411	288	385	-259	
298	66	180	8	-253	-334	-319	-297	-202	-328	-321	-169	-292	-377	-329	-178	7	204	-74	-185	43	-101	
189	256	758	139	-55	-1291	-849	-1028	-858	-863	-348	-47	-126	195	-73	70	270	385	-245	-358	-437	-134	
265	256	1059	459	-14	-1464	-1636	-1484	-1254	-1835	-408	7	251	438	538	264	426	259	-52	-563	-659	-259	
196	289	917	655	40	-1191	-1464	-2095	-1523	-1793	-252	-100	385	682	954	576	543	280	-178	-75	-817	-163	
141	191	320	483	317	-266	-492	-1555	-1212	-1427	-348	-114	423	1128	1348	543	533	254	-100	-274	-1069	-395	
8	16	222	343	317	-177	-427	-1185	-1367	-948	-354	23	473	814	905	303	255	157	-34	-111	-1037	-178	
82	115	115	159	8	-62	-319	-914	-491	-422	-134	63	385	407	405	31	29	50	-82	-97	-429	78	
