-84	57	-159	-281	-419	-860	-502	-544	-365	-289	341	306	236	379	335	46	36	-52	-238	-237	
49	165	-81	-281	-232	-1435	-992	-744	-417	-201	317	252	673	748	593	301	71	-156	-356	43	
0	329	-49	-282	-253	-1722	-1664	-1199	-229	-34	158	339	806	1112	1052	256	105	-319	-666	-245	
8	159	-28	-543	-1112	-2024	-1135	-1042	-14	7	261	300	724	415	1052	1264	177	-231	-448	-292	
107	123	-14	-760	-1502	-1895	-735	-174	176	271	285	189	278	-27	790	1199	-20	-333	-524	-282	
66	240	8	-1065	-1257	-1219	-197	-88	384	358	249	206	228	-192	462	163	139	-193	-378	-237	
-181	-117	-241	-1079	-348	-361	589	217	699	398	238	158	-120	-331	70	-355	-196	35	-341	-104	
-333	-283	-274	-136	448	121	1102	327	921	310	190	-147	-482	-1265	-787	-595	-601	692	376	78	
-620	-668	-436	-69	1352	1354	1395	584	1228	223	-7	-326	-746	-1942	-1309	-1347	-840	1288	595	551	
-561	-1649	-1034	384	2139	2396	1223	1236	1483	127	-307	-337	-635	-2632	-2010	-2359	-1493	1723	2033	956	
-1253	-1810	-771	428	2907	2691	1602	1682	1500	326	-195	-463	-580	-2135	-2381	-2728	-2214	1250	2449	1542	
-1165	-1825	-567	548	3030	2483	1775	1476	682	127	-149	-293	-941	-2232	-1543	-1784	-2146	1137	2714	1561	
-709	-1693	-407	556	3257	2188	1447	961	240	-121	-234	-313	-677	-1983	-1818	-1689	-2459	683	2619	1957	
-679	-844	-275	352	2820	1649	1412	738	32	0	-194	-373	-1024	-1265	-1900	-1976	-1629	381	1637	1164	
-368	-624	-337	-117	1597	712	1309	321	-229	-7	-187	-253	-927	-934	-1337	-1306	-784	192	465	192	
-14	-448	-330	-78	8	-34	234	48	-444	-74	-107	-187	-352	-218	-540	31	-771	-210	-193	12	
323	-125	-227	-310	-463	-1047	-441	-257	-552	-188	-254	-167	-146	-106	-20	-54	-530	-359	-509	-223	
357	161	0	-470	-795	-1880	-1250	-729	-914	-27	-54	-80	-133	470	460	303	-42	-185	-526	-345	
261	263	304	-384	-499	-1837	-1407	-1156	-858	-21	-5	55	314	1409	476	303	247	-444	-824	-392	
149	329	156	-261	-621	-1421	-1436	-1384	-758	-88	0	442	456	715	506	372	105	-280	-446	-380	
82	132	254	-192	-130	-1435	-778	-1057	-815	-208	55	134	263	274	248	214	185	-87	-89	-197	
