134	65	50	99	-166	-130	-158	-151	-334	129	176	192	186	-101	11	-52	-218	-146	-230	
-22	83	50	7	-228	-219	-212	-260	-368	-66	112	304	454	107	63	-14	-139	-144	-171	
117	167	120	107	-198	-246	-209	-287	-1191	-136	48	472	893	404	260	102	-317	-344	-205	
168	165	158	49	-193	-358	-702	-679	-1435	-143	0	801	893	357	316	0	-713	-443	-310	
135	167	137	165	-94	-97	-1413	-1358	-1061	-204	-27	750	758	749	378	55	-343	-402	-263	
244	92	58	24	-75	-21	-1079	-766	-551	-224	-129	408	419	381	229	110	-311	-202	-204	
244	-49	-119	-111	-41	98	-144	8	-157	-184	-216	168	15	79	47	64	78	-7	-138	
159	-266	-209	-139	-76	460	474	701	920	-136	-701	-498	-779	-294	-313	23	172	249	93	
-183	-342	-437	-635	-111	793	1359	1824	2344	161	-1085	-1835	-1962	-1331	-1300	7	391	511	380	
-350	-489	-555	-1165	-297	1324	2062	2768	2813	234	-1014	-2500	-2934	-2145	-2318	-60	715	970	427	
-495	-528	-555	-1091	-242	1430	3380	4008	3160	567	-729	-2344	-3456	-2397	-2290	-405	1409	1233	225	
-525	-467	-452	-1135	-414	475	2818	3449	2465	722	-250	-2557	-3019	-2453	-2067	-219	963	647	251	
-351	-363	-285	-473	-222	287	1377	1894	937	860	-102	-1523	-1892	-1472	-1160	78	344	483	-20	
-176	-147	-237	-277	-287	189	-55	828	48	860	48	-419	-765	-241	-67	-4	-7	78	-125	
33	268	50	-42	-191	-255	-644	48	-1033	177	112	-155	23	698	442	-20	-38	-47	-199	
124	187	41	132	-180	-413	-1370	-463	-1593	-149	96	128	555	1692	1199	-47	-77	-185	-283	
58	71	109	259	-152	-465	-1602	-1517	-2038	-366	152	409	1452	1894	1300	-93	-209	-349	-314	
-99	41	66	528	173	-509	-920	-1401	-1938	-502	18	409	1266	1389	563	-100	-172	-257	-216	
-141	83	200	365	115	-334	-543	-451	-1377	-764	16	324	741	468	284	15	-119	-244	-178	
-22	67	-35	154	-104	-255	-340	-110	-1033	-346	-203	201	406	357	260	55	15	-133	-158	
88	-10	-146	49	41	-165	-452	-310	-314	-163	193	280	111	15	189	-20	-278	-145	-156	
