-36	-39	0	-120	-125	-56	-129	-194	-159	-137	374	-116	-33	
196	67	-82	-190	-21	-176	-187	-345	-207	147	537	-21	-14	
104	-92	-204	-68	117	-437	-368	-1005	-227	90	1283	343	8	
170	-142	-136	8	134	-910	-915	-1195	-90	204	1964	105	80	
145	-198	-74	-36	-225	-851	-1106	-1268	-90	114	1859	446	290	
50	-85	-13	67	-147	-969	-1415	-1430	-200	327	2313	382	64	
-29	-50	42	84	-203	-1088	-1253	-785	-317	147	1073	486	460	
-241	-128	-275	-75	-77	-188	-42	-180	-207	-213	440	64	290	
-610	-403	-528	-29	25	408	886	355	-76	-746	-417	-470	-41	
-355	-325	-1212	-197	-14	1734	2281	1343	-42	-1718	-1545	-2053	-285	
-447	-191	-1257	-64	25	1896	3015	1521	337	-2081	-1762	-2699	-305	
-231	-57	-1272	-8	50	1896	2854	1129	246	-1718	-2022	-2326	-380	
-199	-156	-687	-64	300	1284	921	756	263	-1021	-997	-903	-271	
