117	-91	-70	16	-88	-240	-418	-875	-179	-48	-23	-53	-94	-94	153	180	266	248	113	177	
28	-126	-160	-104	-90	-398	-516	-918	145	-162	-92	-67	-128	-107	267	235	296	181	38	69	
-30	-146	-368	-180	-138	-272	-328	-975	-271	-274	-115	-81	-98	-67	338	250	351	145	54	26	
0	-84	-368	-311	-186	-223	-246	-1205	-749	-772	-81	-85	-114	-54	1304	1161	366	207	7	6	
134	-70	-305	-173	-203	-804	-410	-1852	-1407	-1355	-74	-61	63	62	2086	1772	593	310	150	-8	
-20	-174	-402	-375	-582	-1660	-2253	-3662	-2465	-1555	-390	0	365	1199	3183	2697	1906	380	294	254	
-31	-180	-473	-477	-1034	-2733	-3451	-5372	-3438	-1882	-419	-208	460	1400	3947	3853	2562	416	310	192	
-118	-229	-430	-785	-1019	-3459	-4116	-6019	-3280	-2039	-485	-201	444	1032	3482	5488	3694	2243	340	338	
-161	-188	-473	-1063	-1879	-4025	-5762	-6838	-3566	-1284	-303	-175	63	324	2800	6100	5352	3694	789	464	
-217	-299	-458	-1342	-2550	-5316	-7408	-7039	-2737	-169	480	55	-221	-326	2086	5555	6435	3417	2534	280	
-283	-292	-444	-1884	-2462	-5606	-7740	-7470	-1722	168	561	-175	-308	-1606	1786	5522	6960	3596	2486	394	
-398	-305	-333	-1620	-2302	-4968	-7162	-7226	-1564	447	1773	-228	-112	-311	1969	5720	7288	4313	1676	718	
-277	-195	-153	-1166	-2608	-4808	-6917	-7269	-2236	16	1296	-268	-267	-1495	2717	5819	6878	3873	2000	639	
-224	-217	-296	-990	-2185	-4533	-6744	-7211	-2937	-270	580	-295	198	-326	3282	5142	5762	2862	1757	823	
-147	-153	175	-609	-1763	-3764	-5141	-6795	-3223	-900	312	-610	484	-173	3665	4316	4302	1900	1433	762	
-7	-98	-187	-404	-859	-2211	-3480	-5401	-2394	-1882	48	-835	139	245	3515	3374	2890	1509	911	481	
-109	-146	-118	-235	49	-1239	-2643	-4237	-1993	-1896	-202	-162	665	379	2734	2697	2053	683	223	17	
-119	-174	-42	-28	370	-543	-1416	-2455	-1607	-1355	-337	-275	293	292	1038	1343	855	428	108	0	
-194	-112	-7	33	370	-659	-1026	-1564	-921	-1355	-135	-88	150	181	1022	682	773	67	69	35	
-92	-70	-60	-83	189	-117	65	-340	-478	-487	-150	-81	18	205	354	195	374	35	39	78	
-1	-42	-77	-180	180	-185	-58	-272	-414	-237	-108	-41	-2	205	173	39	187	-105	-25	210	
