-131	-72	-6	-18	8	-129	-343	-134	-254	-337	-454	-397	-198	-164	-85	75	227	244	52	146	244	157	-111	6	-237	-141	-126	
-62	-96	-52	-28	201	-115	-229	-248	-344	-459	-548	-630	-883	-269	4	61	174	306	122	288	564	393	100	209	-488	-267	-148	
-76	-105	-76	64	218	-54	-209	-376	-414	-1048	-649	-1293	-1378	-636	-392	-9	263	767	542	1030	1828	567	339	2	-827	-288	-74	
-23	-22	97	121	218	-223	-411	-610	-1023	-1648	-1176	-1652	-1433	-1046	-281	192	122	668	468	1351	1715	1260	279	-228	-1409	-163	-74	
-68	-55	65	105	161	-7	-574	-1455	-1107	-1983	-1107	-1472	-1461	-1128	-445	254	490	602	831	1804	2186	1619	314	218	-1000	-119	-141	
-179	-24	114	-41	-7	-169	-489	-1976	-1415	-2374	-718	-920	-925	-622	-621	219	183	420	367	1332	2337	2052	419	235	-96	-274	-151	
-136	24	-17	-157	-172	-217	-914	-2089	-1387	-1802	-458	-561	-277	-417	-190	113	-67	-23	262	358	1017	1901	927	1058	209	-141	-144	
-234	-7	-48	-259	-305	-1042	-1481	-2329	-1037	-1174	-7	-205	-86	-154	38	43	-296	-222	-193	183	-15	1242	1191	2452	710	-23	-126	
-207	-76	-82	-388	-721	-2181	-1650	-1328	-354	-240	390	109	171	-151	-85	-15	-511	-104	-1053	-126	-311	218	1040	4147	1557	322	-82	
-172	-391	57	-1047	-1164	-2067	-1410	-751	47	118	457	344	304	-132	-151	-301	-871	-215	-1085	-163	-982	-215	340	4260	2065	1361	226	
-297	-499	-376	-1306	-2079	-2451	-787	-295	682	664	1986	431	444	25	-85	-237	-919	-319	-1526	-442	-1454	-422	78	3526	2893	2020	348	
-330	-601	-953	-2067	-2379	-2437	-631	215	1591	965	1836	633	577	424	224	-97	-1108	-592	-1605	-1214	-2116	-414	-637	2923	3082	2980	990	
-303	-252	-1040	-2671	-2265	-2337	-404	690	1928	1785	2302	699	1315	873	323	-222	-1202	-1698	-1416	-1403	-2415	-622	-984	2038	2460	3939	1762	
-296	-702	-1387	-2584	-2665	-2451	-122	944	1540	2220	2285	1277	1348	1215	417	-304	-1754	-1414	-1573	-1513	-2210	-575	-303	1567	2442	4259	1216	
-179	-630	-1242	-2714	-3709	-2152	88	1164	1086	2103	1354	847	1315	368	-53	-296	-1344	-1068	-1148	-1151	-1596	-543	-17	1793	2065	4391	1179	
-274	-470	-867	-3030	-3695	-2352	360	366	452	1734	1138	446	1577	588	216	-228	-477	-784	-415	-1214	-1533	-451	365	2094	1952	3808	784	
-234	-427	-823	-2369	-3009	-2579	-48	207	648	1584	856	253	1134	194	-46	-353	-477	-516	-230	-1088	-1312	-651	-165	1944	2479	3187	392	
-249	-405	-301	-2225	-2465	-2423	-222	-41	436	747	456	251	39	-230	-321	-370	-840	-392	-304	-757	26	-289	261	2264	2988	2283	418	
-83	-281	-267	-1162	-1636	-1939	-801	-275	15	316	141	63	-185	-218	-245	-298	-348	-370	-319	-392	279	0	41	1925	2988	439	104	
-132	-209	-185	-343	-949	-1797	-1268	-1159	-321	0	-87	47	-158	-389	-218	-227	-222	-104	-208	-45	658	261	965	2245	1049	-45	-30	
82	8	97	105	-89	-872	-1679	-2005	-714	-449	-385	-152	-334	-440	-112	-117	0	490	-148	559	1998	1996	1869	1021	-60	-244	-332	
-8	65	399	235	153	-264	-1636	-2329	-1542	-937	-954	-616	-251	-527	-79	47	218	717	253	1822	2677	2241	1662	1096	-362	-722	-694	
-21	24	280	219	197	40	-1282	-2329	-1864	-1369	-1371	-1099	-828	-882	116	166	385	1447	298	2313	3714	2109	1473	288	-370	-533	-443	
-97	-69	203	210	229	185	-599	-1680	-2173	-1327	-1329	-1610	-966	-1128	-227	166	597	2335	733	3445	3374	1260	1247	-74	-255	-140	-266	
-65	-28	139	186	325	249	-296	-1159	-1401	-1272	-1343	-1307	-815	-466	-59	140	824	1636	1110	2238	2884	921	200	-325	-258	-172	-200	
-137	-137	-46	48	154	93	-229	-342	-1121	-783	-885	-1459	-760	-636	-170	148	621	729	577	1388	1130	174	43	-184	-214	-89	8	
-135	-186	-134	-96	-14	-60	-290	-302	-388	-518	-816	-1141	-323	-483	116	219	551	481	317	766	174	-74	-29	-74	-178	-126	-17	
