-258	-974	-249	-186	-268	163	40	-197	
-393	-1253	-228	-145	49	497	-48	-91	
-748	-1150	-521	-35	114	758	210	16	
-851	-1180	-1181	-152	474	568	495	282	
-969	-1695	-1268	-509	176	546	399	193	
-866	-1577	-741	-317	196	350	330	201	
-216	74	-145	16	-83	244	81	193	
316	1082	471	148	-528	-621	-483	-210	
1230	2550	1503	74	-1326	-2542	-2053	-406	
1266	3015	1752	106	-2052	-3062	-2742	-792	
1176	2693	1450	444	-1500	-1921	-2139	-506	
391	1261	578	164	-644	-867	-1205	-373	
8	207	231	-97	-601	-369	-688	-68	
-112	-118	-152	32	-281	57	0	113	
-67	-387	-536	32	131	264	382	210	
-481	-826	-814	24	327	328	185	-122	
-251	-664	-756	-289	294	277	154	9	
-265	-267	-360	24	139	334	40	-34	
-98	-520	-401	-62	73	187	8	290	
-199	-358	-262	57	114	25	-41	3	
