51	-100	-105	-87	-206	-221	-265	103	-15	-100	-67	404	266	172	-176	-88	-154	-89	
0	-116	-89	-118	-375	-250	-397	-97	-213	-111	34	464	279	-154	-46	-74	-184	85	
112	53	-15	-74	-736	-398	-732	120	-235	-140	189	301	542	60	48	25	-257	-51	
81	69	91	51	-877	-1008	-1687	-529	-355	8	292	1182	645	17	-69	-242	-180	111	
85	181	31	-23	-1300	-1071	-1718	-191	-715	301	413	1331	994	-213	-96	-330	-330	154	
86	173	98	155	-1472	-758	-1577	-294	-53	301	382	1480	901	-228	-228	-118	-87	7	
0	155	34	-73	-627	-515	-936	-30	68	311	379	755	396	-140	-338	-211	-77	0	
-236	-105	-133	-81	-236	-338	-206	0	127	161	163	-228	68	-125	-330	-162	-8	171	
-486	-206	-553	121	215	388	431	612	255	43	-985	-1043	-1149	-96	-59	317	60	169	
-843	-388	-851	51	1423	1996	2012	2029	241	-316	-2595	-2918	-2461	-1082	25	981	360	137	
-811	-263	-1086	311	1666	3003	3204	2420	293	-1467	-3423	-3965	-3446	-1457	0	1778	446	386	
-952	-905	-1462	380	1852	2891	3259	2495	336	-1076	-3642	-4075	-3805	-848	361	1574	266	369	
-843	-717	-1383	414	1144	2816	2514	1173	439	-779	-3080	-3121	-2555	-1145	326	1574	137	334	
-216	-670	-631	51	414	1717	968	716	362	-826	-1454	-1387	-1321	-272	481	981	180	92	
-67	-170	-280	-118	-96	405	-81	362	215	-448	-89	-89	-206	404	395	94	-169	68	
380	501	77	-74	-815	-304	-1264	-382	-89	112	542	718	270	344	120	-301	-220	-132	
380	692	363	-125	-1504	-1212	-2203	-953	-683	258	2278	2074	1960	583	-59	-918	-345	-264	
129	778	129	-317	-721	-1588	-2626	-1187	-543	275	1832	2539	1960	301	-198	-571	-543	-110	
34	352	138	77	-1003	-1541	-1405	-499	-441	430	1367	1907	1180	421	-125	-373	-583	-232	
34	99	-59	-78	-537	-1556	-1014	-368	-279	465	577	1368	660	318	-250	-213	-192	-204	
-81	69	30	-133	-371	-461	-732	-448	-301	189	86	922	430	17	-86	-106	-132	-15	
-111	-125	-96	-159	-353	-294	-162	-368	-250	51	85	292	-8	-29	-27	8	137	43	
