-25	-57	-224	141	190	-7	-104	-96	-110	-395	-55	-744	-362	-121	-104	0	55	70	358	85	131	96	-148	-16	166	124	113	-45	
-163	-204	-129	41	58	8	-64	-165	-403	-745	-34	-1156	-451	-370	-141	-14	118	438	366	428	363	245	-67	-60	45	166	-104	-104	
-150	-50	-126	225	-7	-40	-88	-151	-1228	-903	-935	-1355	-815	-765	-414	0	171	616	806	442	649	911	183	17	-89	-48	-104	-163	
-197	143	50	258	52	-37	-97	-876	-2701	-1780	-1421	-1782	-350	-1018	-388	15	359	930	1298	889	696	1383	481	-82	-104	-163	-237	-237	
-240	210	335	243	124	-63	-348	-1558	-2513	-2469	-2151	-2124	-27	-1540	-314	213	322	220	658	520	1627	1723	578	151	-82	-171	-222	-274	
-134	286	234	146	16	-132	-1179	-2342	-1878	-2513	-1250	-1512	-162	-1187	-414	39	197	190	343	271	1595	1704	1410	192	-193	-215	-244	-219	
33	286	-63	91	-139	-961	-1398	-2110	-1704	-1406	-692	-786	-269	-849	-147	23	62	0	273	62	930	1042	2015	1617	166	-97	-222	-230	
-99	218	-203	-188	-606	-1181	-1194	-1457	-321	-136	-190	-277	-41	-300	-21	-20	-7	-185	-204	-341	595	664	1807	3166	865	253	-23	-148	
-233	-127	-702	-703	-738	-2308	-1500	-456	358	24	27	8	56	-27	103	-187	-40	-232	-416	-182	533	78	2204	3714	1224	1237	472	131	
-415	-495	-1534	-1605	-1901	-3012	-1107	-137	717	162	266	313	256	263	78	-104	-107	-298	-760	-504	371	-119	503	3695	1620	1596	524	384	
-458	-749	-1341	-2064	-2828	-2587	-592	180	1265	729	584	824	443	422	246	-200	-292	-437	-1199	-718	-471	-282	52	3638	2526	2502	1337	314	
-500	-958	-1162	-2493	-3917	-2557	-207	814	1387	551	877	1304	1279	1131	160	-407	-607	-1417	-980	-1128	-673	-446	-185	2977	2526	3974	1696	638	
-535	-779	-1177	-2744	-4050	-2631	-186	1535	1824	955	895	1716	1568	1452	783	-825	-1399	-1624	-1433	-2167	-72	-644	-156	3185	3376	3483	2111	532	
-134	-883	-1519	-3321	-3903	-2118	41	1341	1684	538	1240	996	1722	1910	951	-518	-1676	-2011	-1612	-1812	-268	-383	-237	2165	3508	3804	1922	695	
-247	-659	-1341	-3202	-4271	-2206	164	1131	1248	746	1947	1133	597	1605	674	-380	-2065	-1914	-1048	-909	-514	-381	-37	2562	3338	3879	1168	445	
-303	-883	-969	-2359	-4226	-2103	131	638	1265	920	1723	824	665	927	615	-532	-1315	-1334	-1007	-486	-498	-319	61	3053	3565	2672	1073	375	
-85	-540	-1296	-2049	-3226	-2308	-42	229	1510	729	964	418	344	451	285	-225	-1163	-823	-323	-482	-473	-289	-8	2769	2658	1879	1073	174	
-218	-346	-349	-1502	-2210	-2455	-567	-151	1230	405	688	482	-34	250	-21	-340	-372	-630	-323	-446	-282	-30	507	2278	1677	426	323	209	
-275	-316	33	-866	-1180	-2528	-757	-528	334	357	418	321	-34	-81	-267	-120	-34	-232	-172	-240	-179	446	994	1504	582	349	194	113	
-169	-127	-112	-237	-944	-2221	-1150	-1297	-41	-259	307	-142	-202	-161	-248	-240	181	-113	-47	-162	140	872	1618	1107	-148	218	-8	-97	
59	126	118	-19	-139	-1166	-1748	-2211	-809	-1133	-326	-270	-276	-282	-321	-160	440	164	171	-60	30	1496	2166	192	-896	-285	-52	-111	
-30	74	141	183	157	-639	-1369	-2545	-2022	-2182	-478	-701	-305	-624	-488	-173	621	418	202	-20	580	2196	1731	-163	-1132	-726	-289	-156	
-29	57	120	183	975	-145	-1296	-2356	-2296	-2383	-678	-1299	-489	-497	-434	0	700	682	773	590	688	2139	709	-30	-1400	-584	-170	-111	
-4	80	100	116	494	198	-537	-1718	-1589	-2498	-1450	-1839	-702	-652	-328	31	1387	616	1282	596	153	1912	315	-156	-943	-300	-74	-8	
-15	34	16	223	337	258	-406	-1079	-1228	-2125	-1307	-1597	-461	-402	-267	-54	1072	418	1495	202	974	1231	-15	-252	-378	-289	-148	-104	
-22	58	-14	75	254	365	-255	-876	-608	-1320	-1321	-1114	20	-215	-158	-80	540	407	1233	505	324	657	35	-134	-259	-104	-112	-148	
-183	-58	-21	-209	240	254	180	-411	-308	-616	-610	-502	-175	-201	-130	-87	275	101	297	264	380	622	-141	-110	-126	52	-45	-60	
