-243	-286	-245	-105	-67	-53	-104	-267	-193	-688	-338	-97	-311	-166	-274	-141	-104	182	234	643	356	200	-258	34	78	
-99	-394	-317	-237	-37	-162	-134	-868	-430	-1141	-1094	-274	-559	78	-147	-14	182	591	173	963	451	173	-45	0	-23	
-204	-339	-320	-34	-208	-422	-423	-1277	-1470	-1834	-1141	-987	-780	-276	-192	52	620	643	641	1376	563	286	112	112	-28	
-244	-265	-236	-117	-171	-710	-927	-2758	-1942	-2401	-1724	-956	-1393	-207	-96	418	545	1312	960	2539	1013	1047	752	164	22	
-165	-239	-150	-261	-333	-762	-2314	-3750	-3328	-2464	-1928	-1003	-874	-215	-74	470	609	2044	1786	3140	1895	1760	442	407	256	
-75	-126	-259	-444	-319	-1399	-3275	-4585	-3769	-1614	-1346	-296	-383	8	54	474	330	2120	2067	3834	2120	3615	564	373	372	
-61	-92	-314	-1396	-1045	-2644	-5292	-4585	-3155	-1204	-229	314	-370	366	-190	52	-178	1537	1617	4397	2758	5696	1857	999	202	
-106	-150	-300	-393	-2180	-4630	-6064	-4459	-1911	-141	92	488	34	853	147	104	-310	91	1298	3515	3226	6727	2850	2273	857	
-202	-294	-340	-356	-3267	-5591	-6489	-3482	-824	122	253	757	-148	853	-178	-310	-967	8	113	2033	3433	7476	4517	3209	1531	
-290	-304	-484	-1869	-4245	-6663	-5969	-2143	-400	506	569	2226	390	853	-741	-1031	-1659	-23	-587	1301	2776	7495	6278	3902	2130	
-264	-424	-562	-2800	-4986	-6742	-5497	-2033	-377	550	512	3262	1256	540	-1087	-3295	-3577	-654	-1090	130	2007	7345	6147	4276	2579	
-362	-564	-791	-1586	-5459	-7073	-5764	-488	-111	637	1210	3808	1519	609	-1543	-3845	-4174	-1141	-1829	199	1932	6427	6709	5007	2523	
-251	-407	-451	-2185	-4781	-7025	-5780	-518	-333	902	1097	3959	2272	552	-1731	-3437	-4127	-1078	-2001	-59	1689	6577	6634	5194	2168	
-290	-361	-595	-2989	-4008	-7671	-5544	-946	-304	742	523	2509	1632	270	-1527	-2635	-3451	-1298	-1891	121	1370	5808	5979	5231	1625	
-219	-345	-438	-2027	-3535	-7136	-6001	-1277	-1029	131	235	2302	1086	244	-1212	-1660	-1989	-669	-1357	556	2007	5583	5454	4857	1082	
-218	-253	-309	-422	-2132	-5938	-5386	-2128	-1454	-207	-417	541	366	34	-521	-1424	-810	-354	-67	1095	2889	5246	4330	4276	598	
-106	-137	-193	-37	-1628	-4598	-5244	-2884	-2226	-764	-1897	122	-207	-197	-288	-355	-318	43	359	2952	3395	5583	3075	2984	221	
-66	-66	-288	-570	-824	-2344	-4724	-3703	-3391	-1315	-2526	26	-237	-231	-178	-89	313	1669	1786	3534	3751	4890	2063	1299	138	
-105	-112	-144	-459	-493	-1005	-3684	-3892	-3501	-2464	-2778	-200	-921	-170	-104	17	435	2608	2330	4209	3583	3971	1370	338	138	
-122	-126	-93	-183	-82	-658	-1715	-2868	-2919	-2747	-3644	-704	-1267	-533	-82	548	661	2157	2724	3252	2964	3015	468	312	214	
-73	-98	-105	-164	-208	-222	-1352	-2049	-2305	-2291	-3408	-525	-1110	-480	-266	391	752	2251	1861	2746	1895	1685	69	3	-59	
-32	-171	-143	-160	-33	-141	-341	-1167	-1328	-858	-2180	-451	-1582	-52	-52	260	191	1688	1204	1920	938	338	-111	-108	-81	
-33	-138	-133	-148	-111	35	-156	-577	-1060	-669	-1487	-23	-1362	156	-52	245	322	548	735	1076	260	52	-37	-116	-16	
