-113	-6	-21	8	-33	-141	-180	-136	-340	-122	30	88	52	10	23	-67	
-134	-40	40	-14	-69	-227	-456	-428	-354	-93	80	200	95	39	79	-193	
-22	25	26	-35	-66	-145	-543	-766	-558	-216	-14	552	550	214	197	-199	
42	48	11	69	-14	-145	-949	-852	-1234	-197	-81	801	622	222	355	-49	
16	50	33	22	-21	-207	-1399	-766	-961	-363	32	887	961	349	198	-107	
-78	-20	-28	8	-152	-42	-1225	-430	-946	-292	-95	835	707	150	197	-153	
49	-21	8	-143	-290	41	-220	81	-259	-292	-14	0	-27	-321	142	86	
-123	-196	-183	-298	-64	205	442	758	324	17	-303	-397	-736	-1009	-253	-20	
-302	-308	-244	-485	-159	404	2624	2453	1580	339	-453	-1367	-1976	-1836	-1034	-213	
-365	-440	-541	-1062	-401	846	2853	3501	2934	532	-431	-2358	-2991	-2551	-1537	-213	
-351	-523	-718	-1651	-297	687	3152	3484	2761	1188	-345	-3336	-3597	-2285	-1565	-186	
-421	-580	-644	-1209	-394	387	2519	2785	2153	860	-374	-3052	-3132	-2215	-1202	-113	
-50	-482	-272	-414	-235	90	972	2348	1319	877	-169	-1849	-1751	-1135	-811	78	
16	-294	-244	-243	-230	-193	16	432	129	446	-156	-914	-469	-267	-187	23	
15	-49	-42	-130	-249	-427	-673	-423	-645	0	48	16	87	396	355	181	
33	159	75	16	-214	-317	-1558	-939	-1650	-224	209	835	453	985	781	181	
104	232	128	91	-35	-220	-2153	-766	-2038	-326	96	938	1114	1692	898	-160	
88	159	116	72	33	-55	-1094	-780	-2053	-481	289	409	1317	1254	781	-80	
-29	76	33	49	16	-275	-905	-823	-1550	-298	209	665	1249	749	347	354	
-155	-32	-105	74	-76	-234	-601	-564	-1277	-197	-14	416	673	269	237	167	
