-164	-153	-305	-380	-162	-81	24	-21	-36	
-105	-244	-277	-551	-254	-117	220	81	8	
-42	-216	-753	-492	-186	393	741	121	116	
-163	-452	-1180	-580	-358	474	933	454	274	
-77	-955	-1253	-1093	-241	343	863	989	129	
-112	-1428	-1091	-521	-248	90	627	538	172	
-97	-251	-187	-14	-220	-96	81	105	105	
33	266	497	371	-282	-702	-823	-1119	-217	
167	1410	2478	1823	-138	-1660	-3163	-2225	-478	
393	1554	3051	1912	57	-2530	-3654	-3030	-792	
326	1878	2907	1592	246	-1312	-2195	-2728	-735	
159	1014	1566	898	493	-717	-1184	-1535	-238	
-308	100	373	-28	162	-165	-444	-143	-100	
-299	-244	-77	-521	-82	-48	146	162	218	
-308	-407	-694	-697	82	376	387	340	307	
-238	-230	-856	-785	-131	360	370	219	177	
-328	-481	-709	-756	-365	131	285	186	-204	
-287	-379	-473	-697	-289	-172	111	-75	-109	
-203	-272	-366	-414	-152	32	71	5	-7	
-42	-167	-305	-145	-7	40	-19	32	-55	
