-237	-264	-373	-238	-48	16	-225	-269	
-260	-430	-726	-482	65	105	170	-157	
-320	-606	-1063	-330	49	399	348	2	
-279	-517	-814	-324	24	570	300	-102	
-910	-1062	-635	-436	65	863	573	64	
-703	-1106	-873	-344	245	1213	955	323	
-1324	-885	-551	-399	114	1335	1042	517	
-146	-243	-290	-97	-117	236	170	-102	
391	546	404	263	-383	-968	-1248	-305	
1356	2729	1592	16	-1123	-2354	-2053	-332	
1572	3158	1788	279	-1921	-2831	-2958	-251	
1536	2389	1948	501	-1805	-2888	-2628	-177	
575	903	827	444	-1050	-1502	-1306	-109	
183	-97	0	82	-172	-267	-150	-80	
-133	-541	-639	-35	65	464	170	8	
-77	-506	-873	-172	155	546	178	80	
-63	-532	-902	-330	163	689	89	48	
-279	-429	-917	-447	163	423	381	-95	
-265	-208	-726	-241	65	264	260	185	
-230	-506	-726	106	-124	132	194	80	
-202	-395	-428	-146	-15	106	170	-170	
-258	-311	-332	-69	16	138	154	-258	
