-211	25	4	-42	-89	-138	-138	-124	-151	-225	-75	16	256	310	230	15	
-128	-15	-28	-70	14	66	-207	-290	-368	-308	-184	-68	464	588	103	94	
-211	-76	-17	-21	58	107	-186	-717	-328	-645	-285	144	1125	876	246	86	
-120	50	-1	65	132	8	-179	-1007	-417	-889	-278	8	1517	876	325	245	
-25	193	33	150	111	-28	-49	-1065	-852	-889	-217	24	1500	876	285	442	
69	260	242	-98	-72	-118	156	-949	-492	-456	-129	40	1091	350	150	229	
33	260	-35	-153	-181	-173	419	-309	-301	-170	-91	24	-61	-155	-147	-90	
-92	75	-126	-146	-423	-194	452	98	358	365	-89	-142	-787	-976	-241	-193	
-282	-120	-391	-348	-520	-76	846	1605	1754	1771	533	-392	-1537	-2216	-1037	-909	
-429	-436	-475	-866	-1592	-256	1713	1746	3414	2604	895	-544	-2854	-3202	-2495	-1648	
-225	-400	-598	-792	-915	-221	864	2449	3973	2448	1016	-331	-3293	-3540	-2523	-1467	
-169	-323	-391	-600	-871	-332	245	1746	3047	1823	325	-402	-2472	-3104	-2509	-1495	
-9	-85	-314	-119	-650	-304	213	1394	2645	746	204	-81	-1212	-1695	-1584	-881	
27	-41	-70	-216	-333	-194	-14	286	1143	-286	-53	8	-404	-295	-361	102	
33	-36	351	-14	-139	-256	-392	-425	-239	-1191	-136	152	-182	859	373	505	
33	50	410	241	49	-228	-365	-1138	-939	-1262	-34	167	240	1673	1406	798	
-57	-15	180	183	52	-173	-406	-1790	-1228	-1794	-468	313	344	1757	1507	731	
-77	-71	142	158	152	-111	-413	-1413	-1127	-1593	-400	168	408	1690	1355	563	
9	-5	77	158	448	74	-365	-1036	-451	-1119	-346	353	546	1334	783	513	
84	84	16	50	120	-242	-269	-731	-308	-731	-217	120	412	494	422	229	
-99	84	-21	83	-9	-180	-241	-370	-342	-232	-102	176	488	175	182	189	
