-244	-305	-249	-90	-131	-91	-137	-45	
-146	-513	-339	-172	-129	-41	-48	-14	
-223	-797	-770	-325	-172	350	202	8	
-334	-1121	-697	-186	262	1073	347	48	
-733	-959	-1210	-179	409	1405	1024	193	
-1206	-664	-1356	-62	278	1580	798	371	
-1383	-738	-961	-372	106	898	781	541	
-160	-42	-138	-337	-48	114	-14	56	
341	886	685	-49	-383	-722	-1248	-149	
1338	2907	1841	-131	-1312	-2600	-2283	-353	
2112	3784	2001	197	-2095	-2831	-2742	-520	
1518	2818	1574	-14	-1341	-2080	-2240	-663	
1464	1297	1076	74	-673	-1286	-946	-407	
225	257	90	90	-247	-212	-232	-122	
-62	-264	-127	41	-55	220	73	-109	
7	-513	-375	-145	335	436	275	161	
-215	-738	-1078	-344	343	362	210	117	
-299	-679	-1005	-241	196	310	251	145	
-292	-179	-888	-179	-42	432	-14	-93	
-70	-395	-873	-399	90	219	-150	-197	
