25	-79	-42	-160	-139	-249	-262	-702	-267	-745	-204	-81	-110	-242	261	181	121	47	-60	-125	23	-37	-274	-124	
25	-106	-42	-195	-305	-580	-282	-1283	-471	-1119	-363	-223	-174	-161	285	256	196	391	156	137	126	43	-30	-82	
-78	-125	-217	-230	-305	-844	-436	-1007	-253	-1492	-892	-587	-202	-54	349	363	621	1012	280	233	154	113	-119	-230	
-120	-99	-207	-299	-547	-1517	-1004	-1761	-361	-2125	-1336	-1227	-269	15	406	714	1371	1392	1184	596	147	117	29	8	
-275	-206	-363	-209	-1415	-2162	-1879	-3662	-1820	-2584	-1836	-857	-348	-255	547	1182	1770	1954	2496	1118	1465	506	113	218	
-165	-259	-375	-925	-1680	-3348	-2535	-3444	-2340	-2125	-1321	-715	-397	-398	412	458	1886	1789	3120	1949	2583	332	262	141	
-148	-288	-494	-1798	-2269	-4052	-3585	-3328	-1805	-1622	-136	-318	-303	-751	349	110	1121	1409	3251	2993	3295	727	446	271	
-537	-615	-716	-2655	-3520	-5487	-3847	-3633	-1026	-989	250	-196	-142	-386	31	-323	409	556	3022	2993	3587	1666	481	236	
-762	-868	-1058	-2907	-4403	-7055	-3497	-3198	-369	-102	1223	-196	256	-236	-187	-867	-100	164	1873	1770	5401	2404	654	463	
-387	-1242	-1326	-3528	-5566	-7304	-3672	-2153	65	89	1689	80	328	-249	-534	-2011	-635	-478	806	628	5612	2101	862	420	
-324	-1271	-1355	-3779	-6832	-7098	-2462	-920	676	660	2500	1047	1210	-553	-1345	-2904	-1301	-1003	156	458	4413	3841	1485	236	
-352	-1421	-1861	-3823	-7538	-7025	-2462	-209	1003	1233	3363	1853	1705	-329	-2313	-3671	-1510	-1610	-198	264	4057	3878	2279	332	
-422	-794	-2782	-3942	-7406	-6469	-1617	-487	689	989	3380	2385	1176	-497	-2046	-4090	-1773	-1790	-402	-145	4996	3500	2771	182	
-415	-809	-2916	-3809	-7111	-6337	-1967	-789	505	729	3276	2677	1296	-342	-2004	-3838	-1759	-1610	-349	-46	5336	3141	2411	635	
-289	-1003	-1965	-2995	-6302	-6278	-3031	-760	56	219	2620	1322	597	-302	-1233	-3336	-802	-906	-402	547	4980	3462	2298	350	
-282	-868	-1712	-2803	-5625	-6102	-3556	-1413	-515	-272	1516	430	232	-412	-350	-2192	-580	-232	70	1672	4964	3330	862	245	
-233	-246	-1028	-1901	-4138	-5414	-3891	-2821	-430	-975	476	168	16	-455	-81	-1244	-312	313	937	2014	5677	2366	767	717	
-296	-302	-523	-1576	-3490	-4315	-3920	-3401	-1271	-1981	-163	-365	-288	-170	325	-700	314	1359	1922	2618	5304	1269	402	612	
-235	-252	-301	-1117	-1827	-3173	-3323	-3560	-1055	-2714	-835	-1128	-249	-262	603	-240	1321	2136	2825	3400	3992	1156	514	105	
-148	-169	-287	-940	-1062	-2059	-2900	-3227	-1791	-3145	-1321	-1455	-236	-302	1170	-14	1487	2499	2841	2830	2793	709	394	183	
-57	84	-203	-320	-547	-1137	-2273	-2908	-2152	-3432	-1293	-1341	-195	-483	465	173	1520	2433	2546	1199	1514	648	26	105	
-22	-78	-217	-56	-56	-1166	-1661	-2327	-1791	-2383	-1135	-1256	-209	-10	272	229	1637	1409	2021	582	1076	341	-45	-45	
135	-155	-259	0	107	-492	-523	-615	-1228	-2010	-377	-1057	-202	-349	404	463	1271	121	855	606	170	143	78	-45	
22	-29	-259	-209	-81	-194	-110	-383	-982	-1464	-366	-311	-222	-132	254	181	464	133	281	326	155	115	157	83	
26	-108	-166	-42	-28	-125	82	-311	-737	-320	-183	-264	112	56	190	118	194	175	280	134	139	90	87	288	
