-156	-153	-109	-198	-229	-303	-192	-347	-369	-178	-141	34	16	34	-23	234	-170	-185	-37	-280	
-170	-111	-120	-148	-215	-355	-333	-369	-487	-155	-89	113	52	295	-45	1505	104	-82	-37	-125	
-160	-156	-111	-261	-465	-864	-348	-355	-826	-362	-74	330	338	1047	277	2348	147	-18	-67	-76	
-244	-254	-377	-318	-575	-1917	-1684	-780	-1015	-384	-61	321	721	2059	677	1973	173	97	86	-37	
-154	-237	-763	-399	-2070	-2657	-2817	-1707	-1628	-266	-104	851	1782	2903	2307	2385	477	147	41	-33	
-352	-392	-1094	-1648	-2872	-3978	-3697	-2619	-2115	269	0	813	2420	4309	3543	3640	1363	338	51	73	
-430	-685	-1393	-1900	-4540	-6007	-4877	-3106	-2304	295	-126	588	2195	5452	4667	5344	2168	895	225	43	
26	-890	-1424	-3254	-6035	-6243	-5993	-1912	-575	78	-462	208	2176	5527	5454	6973	3478	1531	1068	314	
-104	-1141	-1897	-3379	-6727	-7376	-6103	-607	374	409	-1043	-608	660	5265	5810	7853	4095	2392	1461	-111	
-60	-638	-2243	-4686	-7498	-8571	-5789	130	1597	749	-1404	-1017	-421	4065	6147	9182	4039	2878	1536	251	
-385	-559	-2337	-4575	-7797	-9059	-5757	470	2067	1237	-1703	-1457	-1144	3896	5566	9089	4264	2729	649	355	
-267	-407	-2180	-3615	-7010	-8949	-4672	43	2048	1218	-902	-1268	-610	4646	5566	7965	3478	2411	485	199	
-252	26	-1960	-2404	-6082	-8178	-5081	-554	505	339	-619	-303	-133	5021	5772	7141	2860	2448	563	536	
-207	-133	-1188	-940	-4619	-6227	-5097	-1739	-266	52	-244	260	286	4796	4705	5643	1812	708	329	277	
-182	-181	-968	-495	-2967	-4607	-4122	-2619	-1125	8	-214	832	1389	4252	2981	4052	1007	433	173	216	
-193	-174	-193	-540	-1425	-2877	-2801	-2336	-1313	-273	-141	1170	1745	2734	1426	2085	503	303	8	-89	
-134	-126	-119	-311	-748	-1383	-1842	-1833	-1785	-325	-177	1151	1501	1235	471	793	329	268	0	-118	
-67	-8	17	-90	-133	-443	-1275	-709	-1062	-155	-82	869	486	338	-23	338	233	173	-23	77	
8	7	-23	69	-30	-178	-296	-214	-332	-133	-82	695	95	-207	-25	303	95	-140	-23	-59	
-74	-87	48	96	-60	-71	0	-125	-318	-171	-45	252	121	-273	-170	61	60	40	-22	-206	
