16	-28	-111	-133	-209	-181	-318	-145	-441	-41	-198	-95	-88	31	67	293	230	299	195	171	160	266	231	332	148	
-71	-82	-148	-175	-296	-319	-536	-349	-543	-242	-463	-306	-378	-46	-61	412	237	322	328	168	161	193	108	70	-52	
-146	-137	-180	-182	-238	-257	-1005	-172	-557	81	-1607	-285	-225	-81	-74	952	614	772	431	166	126	246	186	105	-38	
-276	-211	-253	-363	-305	-291	-1312	-786	-1007	-376	-1981	-278	-459	24	71	1843	1065	1138	748	1020	147	279	287	122	166	
-304	-225	-43	-482	-327	-223	-1488	-1456	-1790	-1040	-2326	-420	-857	-169	39	2584	1015	1720	1838	1512	380	436	359	61	192	
-335	-179	-262	-627	-1191	-944	-2308	-2375	-2269	-1719	-2699	-481	-1042	-68	-27	2685	1032	2767	3275	2316	1330	833	701	-104	100	
-311	-282	-197	-1058	-1576	-1695	-3436	-3235	-2704	-1213	-2211	-447	-772	-218	-94	2096	413	3299	4167	2956	1786	866	578	247	402	
-84	-183	-465	-1445	-2655	-3358	-4769	-3250	-2864	-1112	-1722	16	-426	64	-114	1002	142	2850	3639	3530	2389	2356	578	392	481	
8	-225	-1361	-2544	-3661	-4344	-5473	-2112	-1703	-410	-1234	145	-291	80	-389	293	-27	1853	3160	3301	3237	3150	613	262	236	
-135	-331	-1958	-3124	-4622	-6375	-5077	-1369	-288	97	-218	481	209	-108	-863	-134	-602	556	1739	2562	4134	3441	797	391	342	
-304	-472	-1779	-3376	-5775	-7082	-5048	-407	-226	146	32	1309	567	144	-1540	-378	-1439	15	979	2349	4199	3749	1099	280	301	
-537	-1122	-2033	-3748	-6589	-7479	-4564	-28	180	692	920	2776	1081	0	-2005	-1892	-1830	-431	0	1315	3645	5920	1628	805	288	
-688	-792	-2257	-4268	-6530	-7729	-4374	49	81	1352	2031	3017	1356	-162	-2878	-2621	-2471	-1232	-146	1446	2748	6989	2215	729	525	
-929	-927	-2660	-4951	-7092	-8053	-3978	-159	49	2174	2413	3190	1373	-189	-3075	-2243	-2778	-1315	-344	1266	3580	6891	2517	446	393	
-854	-1032	-2466	-5233	-7328	-8039	-3685	-104	-28	2505	2448	2793	1081	-108	-2765	-2243	-2890	-899	-245	855	3628	7442	2725	446	525	
-212	-1047	-1660	-3450	-6426	-7435	-3729	-55	-165	1527	1771	2155	498	-128	-2357	-2060	-2025	-302	-166	1512	3221	6778	2763	975	1069	
-269	-1212	-1436	-2945	-5539	-6316	-4271	-713	-325	456	764	1809	168	32	-1469	-2060	-1774	-107	39	1922	3514	6292	2158	578	1145	
-248	-458	-1212	-2262	-4208	-5875	-4286	-2083	-949	366	56	739	206	-27	-1032	-1163	-1007	656	798	2989	4183	4316	1496	271	767	
-207	-197	-1212	-1742	-3247	-5080	-4257	-2652	-1805	-164	-198	210	-54	-27	-751	-307	-532	1055	1657	3891	4069	3765	948	306	559	
-198	-287	-645	-716	-1324	-3137	-3832	-2754	-2559	-578	-1234	-265	-277	136	-168	190	284	1504	1822	3776	2552	2210	779	534	236	
-325	-106	-99	-252	-659	-2166	-2616	-2273	-2951	-1488	-2297	-735	-815	-110	71	325	831	2302	2086	3514	1085	963	508	271	41	
-262	-85	218	100	-230	-527	-1561	-1879	-2835	-1863	-2599	-520	-786	168	318	1120	1684	2351	1871	2414	824	564	376	52	-60	
-98	-92	140	1	-132	-305	-844	-1209	-2458	-1878	-2527	-492	-257	424	504	884	1266	1587	1871	1430	264	239	-30	-148	-95	
-57	-85	105	175	8	-257	-463	-392	-1602	-1473	-1694	-478	-174	248	287	850	982	1105	1326	937	318	100	-8	-200	-8	
-112	-74	193	89	-119	-181	-390	-378	-920	-520	-1176	-414	-237	144	183	476	563	540	682	593	-28	-84	-141	-102	-82	
