-97	-127	-126	0	-123	-104	-128	-185	-318	17	7	-111	-60	52	27	-11	95	-170	-98	8	
-9	-134	-74	-63	-178	-147	-133	-406	-347	-45	-18	-221	-150	52	11	73	48	-45	-25	199	
-15	-252	-104	-198	-183	-170	-385	-956	-296	-200	-111	-214	-65	400	34	156	69	86	101	97	
-64	-144	-89	-170	-185	-377	-763	-1428	-325	-288	-185	-217	81	539	278	486	290	147	112	112	
17	-171	-163	-207	-244	-1409	-1031	-1758	-701	-222	-251	-170	69	1293	1241	1376	460	208	-23	11	
-141	-180	-185	-741	-131	-1850	-2841	-2545	-1818	-473	-274	287	1316	1537	2124	1826	1032	416	155	260	
-162	-222	-580	-1324	-1123	-3409	-3754	-4292	-2023	-1273	-347	907	2217	2589	3456	3477	1445	1197	-30	288	
-119	35	-911	-1324	-2635	-4275	-5816	-4686	-2432	-370	-159	1414	2481	3472	4094	4753	2007	1366	208	188	
-101	-52	-1305	-1576	-3612	-6337	-7705	-4245	-1598	174	-489	1057	1879	4599	5258	6066	2720	2528	364	407	
-141	-215	-974	-2758	-4588	-8054	-8177	-2608	-399	453	-536	-45	182	3904	5559	7549	3808	2678	408	320	
-320	-768	-1305	-2852	-5470	-9518	-7264	-1271	139	1888	-568	-399	-606	2908	5859	8524	4145	3297	329	387	
-362	-577	-1746	-2837	-5549	-10352	-6556	-377	672	2848	-725	-1833	-999	2739	5709	7868	4670	3540	616	676	
-296	-208	-1368	-2585	-5281	-9439	-6477	-296	936	3130	-316	-2116	-1518	2176	5652	8449	4614	2734	503	498	
-351	-500	-2062	-2695	-4651	-7896	-6556	-893	-8	2340	-521	-1031	-222	2965	5559	7230	3526	2397	451	529	
-320	-737	-1274	-2017	-3013	-5849	-6194	-2294	-670	566	-222	-30	356	3321	4939	5672	2476	2397	260	537	
61	-274	-848	-1230	-2399	-4133	-5974	-2860	-1456	-8	-207	348	1297	3547	4076	4434	1707	1441	182	231	
164	-15	-422	-348	-808	-3062	-3723	-2199	-2589	-451	-119	1151	2330	2965	2555	2258	713	286	26	164	
181	175	-194	-230	-400	-1047	-2212	-2183	-2054	-958	-8	888	1710	1875	1560	1601	130	-23	-354	-81	
227	0	-62	201	-259	-244	-1188	-2026	-1189	-722	104	380	790	1462	287	494	212	86	-413	-89	
429	131	66	71	-119	52	-281	-584	-1000	-495	-52	175	191	348	-96	252	139	-45	-133	60	
177	166	-23	139	61	262	261	-436	-185	-451	-133	38	104	-244	-214	-52	-65	-258	-133	32	
