-23	153	479	353	200	-126	-24	0	-46	43	-67	3	104	
69	354	478	531	487	209	156	330	88	58	-15	60	69	
183	287	550	1316	1030	772	719	425	217	34	-111	-111	26	
252	278	1320	1804	2138	1898	1639	901	321	60	112	86	-15	
174	1254	1602	2086	2814	2255	2126	2195	1178	567	416	329	234	
156	627	1170	1128	2645	3062	2858	2645	3128	616	182	171	0	
156	354	418	435	2908	2574	3965	3339	4459	1089	407	173	44	
148	217	-8	-266	1988	1767	3834	4427	5996	2007	607	156	121	
-85	-60	-244	-763	643	228	4134	5289	7195	2531	1767	173	153	
165	-851	-333	-1612	391	-155	4115	6246	7739	4030	3228	502	190	
244	-1134	-200	-1691	-37	-347	3440	6433	7945	4405	3396	521	190	
-15	-1370	-25	-1848	-236	432	2595	6227	7664	4798	4089	783	78	
-111	-1511	-185	-1643	104	-281	2089	5645	8864	4705	3359	1288	34	
-185	-1212	-273	-983	191	-23	1526	4895	8376	4742	2741	914	286	
-89	-977	-384	-480	452	269	2408	4464	7889	4011	2479	988	338	
-60	-406	-170	-8	993	960	3140	4352	6314	3037	1280	970	-30	
383	-259	17	383	993	1241	3946	4033	5771	1988	681	251	52	
505	122	226	921	2063	2386	3984	3939	3765	494	427	320	277	
590	436	832	1560	2965	2743	3365	2870	2903	390	216	216	47	
378	200	1546	1917	2983	3043	3046	1670	766	52	110	26	-69	
326	209	1771	1504	2908	2349	2295	1107	78	-45	5	0	-67	
210	366	1189	752	2176	509	832	330	34	-22	-45	23	-21	
9	122	313	130	993	495	330	-89	-163	-30	-3	-31	73	
