136	228	-28	-126	-511	-298	-111	-114	-136	105	-89	-50	
101	53	-141	58	-348	-388	-339	-145	-60	179	79	-7	
39	25	56	83	-272	-499	-214	-186	-137	191	113	48	
-36	79	260	-34	-585	-1224	-373	-124	8	489	137	218	
-8	67	201	108	-614	-944	-1122	-200	237	447	373	298	
-2	25	109	-28	-541	-826	-1356	-110	674	689	607	533	
-50	-102	-36	-28	-718	-753	-770	-227	237	627	389	276	
-219	-345	-227	-141	-223	149	-159	-207	-35	73	40	80	
-353	-472	-211	-84	533	957	685	-330	-630	-1127	-989	-387	
-424	-1032	-344	159	1680	2836	1877	-282	-1079	-2253	-2541	-678	
-688	-1122	-450	75	1770	2961	1823	-69	-1703	-2802	-2742	-1221	
-78	-852	-854	-21	1356	2389	1467	-49	-1268	-2672	-2340	-1050	
-8	-657	-241	134	816	903	667	-62	-398	-925	-1248	-488	
