-63	-98	141	148	145	16	-345	-1133	-210	-237	-73	-161	-62	100	149	156	226	238	262	43	-138	-179	-289	
-7	-140	111	181	149	24	-130	-1507	-502	-257	-232	-268	31	252	503	172	257	304	263	51	-222	-156	-533	
-57	42	106	172	246	-151	-423	-1708	-864	-687	-330	-322	142	284	573	470	888	579	218	122	-161	-395	-355	
33	100	241	281	296	-295	-751	-2498	-1593	-843	-283	-173	269	466	606	897	1249	889	-92	-348	-407	-721	-437	
184	249	330	418	312	-158	-578	-2311	-1107	-426	-14	-24	182	597	516	384	1085	404	162	-208	-524	-879	-333	
118	175	414	329	246	-354	-650	-1650	-435	-81	-61	68	206	86	480	567	823	295	232	-252	-524	-518	-215	
58	158	201	239	-90	-746	-1459	-1176	-197	56	-61	151	143	237	283	-119	437	287	54	-215	-359	-452	-230	
33	-84	-7	-39	-262	-1108	-485	-472	460	337	264	239	-21	-67	-73	-492	312	-46	-85	148	-245	-74	-171	
-21	-84	-49	-125	-227	-213	260	729	619	704	536	382	15	-140	-405	-1251	-244	-882	-210	256	350	-52	122	
-245	-223	-493	-726	-324	237	793	1701	1033	1442	1023	207	-154	-200	-464	-1514	-1103	-1853	-458	736	1315	551	271	
-280	-260	-974	-1151	-319	302	1352	2379	1430	1270	682	199	-201	-267	-538	-2342	-1832	-1812	-1439	498	1485	1126	525	
-301	-910	-1238	-1547	-145	262	2208	2257	1947	1304	784	239	-434	-560	-566	-2329	-2491	-2031	-2227	1212	2222	937	619	
-328	-881	-1209	-1488	-76	614	3466	3264	2327	1459	852	151	-281	-518	-478	-2246	-2395	-2700	-2336	1364	2582	956	341	
-231	-378	-1224	-1268	263	597	3239	2795	1637	927	324	-47	-321	-504	-982	-2066	-2203	-2058	-2472	1042	1561	787	113	
-239	-422	-471	-1254	-76	515	1999	1875	1136	721	152	55	-348	-518	-885	-1486	-1804	-610	-2010	721	700	595	192	
-196	-202	-153	-1107	-186	-28	717	712	273	281	-27	0	-221	-490	-829	-699	-815	-302	-908	532	183	166	-74	
-19	125	66	-433	-62	106	480	137	72	128	-384	-175	-200	-120	-325	-179	-178	-197	-242	399	-8	-319	-230	
-21	115	232	-249	-85	-83	0	-487	-400	-142	-471	-222	-281	-67	15	0	156	0	161	306	-415	-214	-128	
-11	125	217	214	57	-137	-867	-1737	-1536	-284	-382	-282	-172	63	243	963	452	386	580	61	-254	-245	-215	
-91	101	128	196	189	16	-1170	-1895	-1664	-672	-489	-310	-187	177	393	1062	658	512	580	34	-236	-296	-89	
184	75	164	199	189	81	-535	-1507	-935	-392	-433	-282	-67	189	338	418	425	417	344	35	-82	-326	-215	
53	58	199	247	201	180	-520	-1133	-387	-318	-617	-282	-141	80	181	415	310	390	23	-156	-241	-151	-52	
0	-216	91	150	189	-69	-471	-731	-706	-135	-645	-101	158	94	162	235	228	186	35	-101	-95	17	-19	
