-98	-202	-277	-214	-117	-213	326	-102	
-98	-285	-340	-243	-211	44	676	-7	
-40	-327	-532	-639	-248	-76	377	202	
-170	-541	-782	-1283	-275	163	706	322	
-210	-910	-944	-1635	-193	638	1318	260	
-224	-659	-929	-961	-317	302	1055	503	
-210	-126	-125	-390	-62	-131	40	-157	
-63	316	1297	388	90	-644	-1083	-1435	
360	1464	2729	1414	98	-1486	-1892	-2628	
100	1698	3051	1788	32	-1587	-2441	-3418	
-14	1338	2872	1396	337	-1152	-2253	-2527	
-154	816	1601	649	468	-601	-939	-1162	
-370	125	581	-56	-21	-28	65	-422	
