-163	-29	-25	50	-174	-361	-214	-152	49	-41	-211	-165	
-61	-71	-71	276	-230	-679	-258	-74	90	89	-109	-51	
-99	-40	84	-14	-496	-929	-521	24	90	806	64	105	
-63	71	193	83	-674	-1003	-634	-49	229	1370	284	242	
8	194	210	-70	-614	-1297	-961	-193	294	1160	694	371	
-184	26	210	-238	-629	-1459	-565	-454	49	615	764	589	
-311	-113	58	-133	41	-222	140	-317	-144	489	89	177	
-794	-479	-15	67	358	886	916	-138	-557	-342	-975	-238	
-809	-619	-204	16	1122	1941	1450	32	-1254	-2354	-2584	-285	
-733	-660	-271	-21	1680	3086	2108	222	-1761	-2600	-2742	-177	
-327	-1017	-510	-21	1446	2567	2019	608	-1602	-1690	-2196	-298	
-78	-747	-92	-49	425	1190	1218	509	-905	-578	-1349	-7	
161	-275	-173	-287	41	74	247	213	-158	-144	-143	-37	
12	-247	-36	-240	-313	-534	-318	-22	-21	220	16	-52	
76	194	-31	-215	-274	-1283	-712	41	171	195	81	32	
59	371	42	-162	-186	-1356	-639	-172	106	309	227	-129	
-64	464	-71	-104	-303	-767	-990	-275	252	253	243	0	
-113	154	-32	-105	-153	-473	-975	-227	196	211	89	64	
52	414	94	25	-14	-286	-421	-212	-90	203	-102	-82	
