-21	41	-7	-76	-240	-134	-225	-535	-687	-411	-416	-314	-213	42	-12	70	25	222	253	389	318	236	201	
-14	-70	-56	-131	-302	-311	-395	-892	-1071	-1013	-567	-421	-167	9	65	202	92	177	354	490	288	192	43	
-82	-250	-152	-90	-384	-410	-1119	-1007	-1740	-1792	-1230	-911	-700	181	250	491	544	509	499	918	463	310	166	
-112	-312	-345	41	-383	-795	-1291	-1207	-2223	-2415	-1948	-644	-811	181	266	937	1085	1319	2649	994	586	420	227	
-112	-255	-359	-35	-1021	-1286	-2326	-1664	-3035	-3052	-2343	-672	-853	196	485	1282	1558	2388	3652	1032	1409	393	218	
-182	-236	-470	-406	-1138	-1878	-3863	-3266	-3959	-2415	-2230	-474	-881	-27	344	970	582	3474	1855	2071	2071	695	393	
-105	-243	-653	-902	-1790	-2874	-4553	-3795	-4472	-1636	-1314	-127	-825	31	289	511	279	3133	1572	2903	3053	1488	1030	
-306	-326	-902	-1150	-2661	-4376	-5458	-3838	-4045	-364	-335	436	-114	-126	-192	-126	-125	1109	3387	4717	5357	1865	1426	
-348	-354	-1078	-1690	-3865	-5242	-6637	-3538	-2679	344	414	1675	78	-107	-1030	-1227	-1306	564	2895	5775	6434	2677	1049	
-272	-333	-1430	-2389	-4866	-6455	-7527	-3338	-1128	1245	2282	3190	1283	-146	-1597	-2560	-3056	379	1042	6097	6793	3432	1992	
-251	-423	-1547	-2754	-5389	-6282	-7628	-2780	-217	1841	3350	4099	2103	-80	-2384	-4291	-4300	-281	613	6682	7907	3923	2011	
-56	-492	-1283	-2550	-5287	-7119	-7068	-2179	-196	1722	4027	4924	2805	-80	-2701	-5377	-4177	-523	2366	6418	8266	4188	1709	
-21	-478	-1298	-2273	-5069	-6902	-6938	-1722	-34	1415	4061	4924	2437	-107	-2909	-4813	-3726	-438	2517	6248	8757	3848	2275	
-195	-576	-1181	-2696	-4402	-6296	-7082	-3295	-630	1245	2943	4167	1969	-186	-2632	-3865	-3425	386	1042	6305	8531	3565	1860	
-275	-451	-1298	-1879	-3894	-5762	-7254	-3752	-1398	320	1402	4150	1116	-146	-1721	-2903	-1976	735	1458	5341	7794	2243	1653	
-126	-28	-726	-1500	-3053	-5141	-6119	-4095	-2223	-397	207	3022	-47	-7	-1030	-1543	-20	688	4143	4925	6151	1393	973	
-88	132	-297	-1019	-2081	-4116	-5616	-4238	-3291	-1523	-905	1793	-433	-268	-630	-499	598	1692	4257	4547	4979	1016	376	
-146	257	-332	-530	-1297	-2845	-4481	-4396	-3632	-2429	-2272	317	-1076	0	54	-40	536	3911	3349	3148	2581	411	244	
-188	77	-125	-612	-847	-2080	-3518	-4167	-3433	-2387	-2610	-227	-1300	133	101	218	512	3490	2668	2374	1221	166	96	
-146	43	-97	-145	-833	-852	-1852	-2651	-3234	-2189	-2188	-925	-1216	-184	-20	248	808	1449	3803	1410	767	70	104	
-56	-81	-47	-118	-309	-342	-1665	-1936	-2238	-1636	-1892	-658	-742	-233	-27	445	427	963	2687	408	498	108	-15	
-91	-145	-101	32	-172	-76	-1234	-1064	-658	-1027	-1046	-322	-351	23	-7	445	420	649	245	276	271	57	-67	
