-109	8	-156	-43	-197	-230	-141	-308	-902	-269	-499	-369	-381	-407	-362	-222	-195	171	205	306	336	272	170	298	153	140	-93	-103	-134	
-185	-163	-170	-120	-148	-224	-174	-380	-785	-378	-557	-506	-673	-792	-466	-370	-155	182	379	503	376	380	307	326	261	236	15	-82	-99	
-175	-193	-190	-190	-162	-182	-188	-250	-990	-509	-1210	-1473	-1291	-978	-943	-343	-168	650	296	1188	579	546	595	363	332	166	0	-36	-60	
-193	-93	-205	-204	227	-154	-209	-361	-1473	-1340	-1979	-1603	-2010	-978	-1085	-337	-208	414	630	1620	1491	1381	1166	441	272	-141	-20	-90	-82	
-76	-147	-205	-176	50	-77	-327	-311	-2894	-2010	-2081	-1849	-2311	-978	-943	-256	-114	268	379	2302	2317	1446	1590	448	459	129	61	-52	-30	
-98	-213	-8	-233	-221	-405	-614	-2092	-3319	-2856	-2574	-2080	-2958	-377	-1142	-142	-128	145	252	1653	1921	1479	1590	1271	885	140	-8	15	-11	
-93	-174	-182	-282	-295	-850	-1472	-2946	-3700	-2083	-2603	-1401	-2369	-306	-857	-34	-389	190	197	1620	1310	1216	1998	2664	1061	163	297	-52	-52	
-26	-86	-262	-408	-1152	-1623	-2907	-3800	-3744	-1500	-1210	-621	-1809	-224	-274	-7	-596	95	-247	623	219	576	1541	2502	1572	1126	542	113	104	
-91	-270	-673	-672	-1958	-2797	-3794	-4138	-3392	-1340	-746	-246	-1191	24	-95	72	-1046	134	-797	275	117	405	808	2178	2423	2430	1523	463	253	
-50	-534	-688	-522	-2705	-4550	-4282	-3564	-2308	-351	-206	326	-238	508	402	152	-1075	-328	-1062	-206	-337	-277	-20	2097	3406	3413	2845	1318	297	
-136	-519	-824	-1437	-3720	-5649	-4785	-4094	-1840	115	-69	635	312	1913	944	88	-1427	-813	-2025	-816	-1058	-787	-381	2388	3633	4528	4375	789	992	
-57	-565	-1321	-2427	-4690	-6214	-5495	-3623	-975	510	245	1684	2257	3225	1716	304	-1540	-1836	-3350	-2329	-2522	-911	-427	1190	3576	5038	6018	1129	1690	
-100	-440	-1261	-2892	-5287	-6749	-5495	-2387	-242	319	409	2610	3976	4812	2488	352	-1075	-2663	-4717	-3495	-3226	-1543	-518	727	3784	5681	7454	1960	1747	
-150	-640	-1185	-3852	-5541	-7046	-5628	-1047	-138	279	532	3746	5052	5796	3311	416	-1046	-3000	-5624	-4716	-3944	-1502	-1046	611	4143	6777	6944	2394	1483	
-328	-1261	-1577	-4302	-6287	-7299	-5583	-679	-104	404	1201	3536	5539	6227	3808	1074	-934	-3098	-6057	-5674	-4511	-1378	-800	100	4105	6758	7605	2658	2313	
-278	-581	-1502	-3897	-5899	-7180	-5228	-576	-7	756	1324	3099	5209	6676	3603	1023	-694	-3196	-5512	-5160	-3862	-787	-210	-216	3916	6021	7699	2394	1634	
-342	-686	-944	-3627	-5660	-7224	-5007	-1386	-69	210	1008	2820	4462	6245	2899	1142	-1075	-2481	-4689	-4758	-2632	-553	-164	348	4635	5756	7227	2168	1162	
-413	-655	-959	-2547	-4630	-6808	-4696	-2033	-521	180	262	1335	2847	3225	1733	784	-722	-1500	-2974	-2662	-1666	-106	63	812	5504	4963	4772	1299	419	
-114	-565	-1306	-2412	-3720	-5857	-4208	-3181	-1444	-42	-340	130	1250	1602	257	560	-497	-490	-1411	-816	-437	15	435	1190	4351	3829	3261	827	227	
-57	-319	-339	-2352	-2436	-4758	-4799	-3623	-2396	-214	-1283	48	129	476	-445	304	-54	-181	-220	0	133	232	474	1222	4067	2411	1731	393	104	
51	-277	-212	-1167	-1615	-3183	-4311	-4668	-3685	-379	-2197	-137	-415	-75	-240	392	71	142	-127	456	1012	773	1525	2356	2876	1731	245	-111	-60	
-146	-200	-142	-317	-450	-1385	-3631	-4962	-4359	-1748	-2792	-867	-1392	-520	-829	392	-74	749	118	1404	1789	2119	644	3749	2063	700	182	-208	-215	
-43	-234	-50	-183	58	-552	-2892	-3800	-4257	-2637	-3531	-1199	-1909	-1278	-1000	312	324	934	497	2534	2466	2825	1248	3457	1628	280	-8	-208	-230	
-22	-39	9	16	75	-627	-1561	-2681	-3480	-2943	-3024	-1199	-2771	-964	-1583	224	404	934	982	2917	2879	2431	1998	2243	385	78	43	-68	34	
-107	-15	-8	-57	-78	-419	-541	-1960	-2997	-2623	-2792	-1184	-2771	-1092	-1384	56	135	444	1450	2734	2912	2349	1411	1206	166	33	-37	-28	78	
-164	-104	33	-113	-99	-98	-21	-679	-1796	-2827	-2182	-982	-2455	-1250	-772	32	137	381	1300	2235	1855	1938	590	396	107	-74	-74	-82	0	
-249	-89	-99	-91	6	83	-47	-257	-1005	-1879	-1776	-766	-1952	-1793	-900	-223	0	87	1049	1687	1046	1003	186	127	-60	-117	-200	31	108	
-221	-137	-135	-43	134	81	8	-201	-448	-605	-833	-342	-1205	-1336	-189	-21	-68	-134	490	723	748	569	186	-14	-119	-43	-93	-45	244	
-163	-100	-135	236	128	100	-146	-255	-235	-310	-644	-463	-558	-353	-189	0	-114	-27	189	393	313	140	-66	-33	-119	-67	-82	-37	17	
