-14	124	99	31	-131	-287	-422	-297	-264	-122	-95	-21	39	94	282	374	87	-40	-17	-72	-111	-171	
-98	26	115	-21	-311	-342	-1334	-407	-270	-223	-161	-28	55	338	305	527	77	61	52	-185	-296	-222	
-126	-35	123	82	-295	-314	-1262	-1035	-729	-337	-21	15	197	872	399	1233	474	433	-148	-966	-370	-295	
-230	-36	165	49	-350	-389	-1794	-2008	-1028	-296	-114	-14	252	1454	352	1430	155	137	-156	-1092	-282	-363	
-84	-42	150	213	-572	-1733	-2153	-1521	-658	-278	-61	39	355	1271	897	1577	598	116	0	-761	-591	-911	
41	381	264	213	-920	-1517	-1967	-606	-231	-95	263	39	110	582	258	872	512	69	0	-587	-407	-864	
250	204	206	-159	-891	-1098	-1564	-14	-48	224	229	148	320	218	-146	397	-178	3	122	-378	-230	-346	
25	-21	206	-434	-1210	-867	-846	395	152	392	183	124	150	118	-437	-79	-407	0	280	-341	-199	-148	
-91	-104	-235	-255	-398	65	413	636	618	440	183	15	-120	-365	-1293	-664	-622	-726	23	236	-74	17	
-209	-554	-932	-419	-131	968	1910	860	1047	784	191	103	-253	-788	-1541	-1035	-1661	-1439	302	551	411	148	
-733	-738	-1342	-358	171	2191	2570	1551	1253	818	279	-47	-197	-843	-2522	-2051	-2796	-1874	130	937	654	288	
-895	-1209	-1766	-372	139	2837	2656	1585	1047	1108	326	-194	-449	-1079	-2232	-2450	-3316	-2159	1156	1599	595	297	
-437	-709	-1854	-234	343	3327	3038	1930	1116	665	239	-307	-518	-1149	-1721	-2258	-2564	-2472	1874	2071	994	201	
-195	-650	-1737	-269	532	3064	3004	1257	858	312	-47	-206	-213	-1551	-1762	-1777	-2618	-2241	986	1278	1391	175	
-42	-319	-1063	-564	937	2104	1528	998	756	8	-97	-254	-293	-1121	-1472	-1502	-2167	-628	664	824	1334	210	
166	-326	-917	-537	294	1265	521	394	249	-269	-261	-301	-658	-444	-727	-746	-1566	-151	333	518	551	-185	
105	-194	-159	-392	49	114	-75	282	40	-384	-376	-307	-213	-338	-166	-191	69	145	270	367	-45	-222	
136	182	123	-76	-124	-239	-659	-129	-223	-375	-262	-261	-54	-219	7	226	225	323	236	-111	-341	-341	
208	307	382	46	-185	-110	-1579	-603	-786	-631	-291	-141	142	-219	368	491	372	271	113	-331	-343	-565	
128	132	227	65	-288	-499	-1722	-778	-1526	-461	-128	-67	371	47	376	708	442	279	-82	-982	-516	-565	
91	240	329	394	-261	-417	-1435	-170	-1455	-532	-329	-9	248	314	1012	708	411	98	-193	-477	-422	-392	
41	169	140	160	-252	-348	-1191	-298	-986	-348	-342	-81	156	228	1012	101	310	237	157	-319	-352	-363	
31	257	-104	-22	-59	40	-774	-420	-473	-444	-222	-61	30	-59	798	101	101	8	-76	-358	-304	-247	
