127	133	23	-5	-133	-452	-488	-276	-214	-144	472	316	169	
63	93	59	126	184	-570	-517	-414	-159	163	1195	324	0	
13	33	101	244	234	-881	-1180	-594	-179	352	1352	746	226	
-15	-170	159	319	201	-895	-1283	-1312	-49	286	724	816	363	
17	79	128	195	92	-910	-1106	-1137	-104	81	689	451	174	
-3	-65	-78	34	-79	-467	-125	-194	-176	-206	317	-75	-82	
-100	-255	-204	-78	25	383	635	330	-200	-804	-403	-1306	-353	
-319	-336	-465	-113	326	1806	3158	1539	172	-1457	-1892	-1938	-692	
-270	-304	-417	-197	226	1608	3408	1752	279	-2501	-2455	-2628	-606	
-210	-212	-311	-152	108	1464	2603	1041	263	-1442	-1733	-2369	-864	
-123	-221	-235	-211	-182	852	1601	756	361	-557	-795	-1291	-864	
-36	-142	-197	-267	-335	250	124	148	353	-110	-192	-184	-28	
132	0	-43	-99	-383	-174	-56	-228	254	147	407	194	40	
81	59	194	-127	-248	-230	-250	-270	-110	424	846	300	-251	
44	-36	355	185	-90	-171	-444	-726	-289	814	1003	300	-305	
-32	118	253	67	-126	-306	-517	-785	-406	278	549	308	-41	
-35	-50	85	-71	-98	-214	-319	-639	-262	114	496	202	16	
-50	-50	211	126	217	-133	-328	-428	-200	229	329	8	-170	
16	110	219	75	85	-84	-292	-366	-132	24	42	-102	-204	
-12	33	57	-183	134	-223	-257	-325	-197	-151	-82	-102	-51	
