-212	204	6	-210	-216	-347	-318	-248	-76	-48	-143	-190	
-39	108	25	-175	-279	-402	-207	-152	90	497	105	-285	
69	84	16	-21	-313	-694	-228	-109	180	627	162	-210	
59	143	64	-69	-334	-738	-414	-234	302	569	225	-21	
0	16	38	16	-674	-944	-587	-344	691	1125	920	80	
59	236	58	-133	-733	-1047	-1166	-269	990	1510	1233	323	
-15	87	53	-390	-1457	-1209	-1283	-454	188	1021	434	198	
-119	-57	-22	-21	-437	-84	-463	-440	-194	-55	-136	193	
-389	-472	-106	92	191	1029	631	-310	-949	-1228	-1018	-265	
-325	-957	-323	-42	1266	2567	1521	-42	-1790	-2296	-2340	-326	
-262	-657	-958	-154	1860	2585	1965	180	-2153	-2571	-2742	-312	
-255	-450	-241	-126	1572	2567	1325	74	-1544	-2816	-2455	-366	
-85	-240	-64	33	960	957	916	0	-891	-1603	-1162	-359	
-68	-169	-134	-133	341	348	33	-42	-7	-287	-123	-129	
