25	175	103	16	-271	-281	-280	-173	113	172	392	406	166	118	78	-75	-93	-123	-60	
-5	39	97	57	-454	-315	-328	-361	-124	-7	320	340	95	79	-67	-122	-109	-86	61	
33	65	92	49	-165	-194	-239	-501	-238	-21	440	379	285	165	-115	-192	-132	-81	162	
75	103	157	123	-220	-557	-737	-803	-258	-34	852	454	579	387	-63	-331	-178	-107	61	
135	116	95	49	-290	-760	-1545	-673	-231	8	938	893	833	482	-193	-234	-223	-227	-79	
101	54	58	-243	-480	-818	-867	-374	-258	31	563	639	396	798	39	-265	-251	-161	-72	
11	-56	-77	-166	-28	-179	-7	186	-244	-189	376	-114	-81	112	-87	-119	-178	-93	255	
-42	-140	-277	-90	320	319	701	764	-61	-250	-343	-426	-714	-180	-173	-14	156	197	208	
-280	-496	-561	-316	435	1500	2121	2101	129	-270	-1353	-1976	-1514	-1397	-107	344	304	223	123	
-383	-600	-1091	-653	1112	1728	3169	3056	193	-345	-2514	-2892	-2187	-1927	-160	897	483	270	172	
-257	-319	-1297	-682	1253	2923	3921	3785	567	-331	-2712	-3244	-2565	-2011	-166	979	566	209	186	
-147	-289	-1165	-990	811	2238	3047	2865	273	-264	-2415	-2934	-2425	-1690	86	996	593	185	-33	
-91	-285	-650	-756	361	1095	1597	1354	-14	-115	-1438	-1864	-1051	-909	78	897	335	-27	-98	
-21	-237	-208	-419	-179	-83	366	194	-102	-122	-291	-322	-41	-74	212	266	-73	-276	-144	
69	-35	-131	-297	-358	-441	-130	-368	-130	-14	312	191	547	411	23	-60	-165	-551	54	
20	31	16	-166	-358	-1036	-809	-1306	-34	185	699	724	682	731	-73	-64	-343	-568	-177	
-10	125	70	24	-844	-1079	-1805	-2268	-427	450	852	1537	934	1032	-126	-192	-218	-568	-417	
-24	50	116	-7	-611	-1225	-1545	-1895	-678	31	296	1469	850	563	-67	-169	-257	-296	-303	
-84	133	151	66	-365	-775	-362	-1392	-204	56	264	1046	349	577	46	-159	-218	-199	-41	
-2	-56	67	16	-236	-311	-82	-1392	-183	0	464	526	174	233	-166	-166	-206	-240	-288	
8	-98	54	-117	-282	-315	-164	-515	-278	-61	280	436	95	30	-99	-118	-198	-260	-379	
