115	52	-26	-49	-99	-163	-259	-473	-411	31	-50	-532	110	94	218	41	53	80	157	-215	-94	-97	
119	107	-7	-103	-198	-193	-231	-672	-458	-141	127	-169	-5	143	131	0	63	8	0	-103	-102	-89	
298	117	0	-268	-212	-239	-238	-701	-357	-362	-178	-142	102	141	165	209	104	26	-83	-171	-119	-23	
246	66	-26	-185	-205	-313	-468	-1171	-957	-807	-387	-320	228	376	199	372	119	0	-185	-222	-200	-15	
198	66	16	139	105	-472	-907	-1384	-659	-835	-241	-87	283	451	560	459	319	96	-363	-350	-385	-89	
179	173	303	212	-205	-860	-1521	-1669	-1197	-1215	-408	79	540	1112	987	586	224	140	-476	-429	-344	-318	
323	382	814	229	-535	-1464	-1650	-1185	-801	-1173	-350	-7	369	1112	757	295	211	148	-390	-372	-244	-422	
82	240	386	-83	-896	-1665	-1150	-246	-234	-329	-201	-147	424	1128	507	108	180	-31	-350	-329	-244	-287	
5	247	115	-131	-335	-1507	-305	353	-195	-101	-79	15	330	297	31	38	61	-52	-160	-282	-311	-173	
-77	-28	-42	-311	-232	-961	234	1219	56	-14	-27	71	73	133	-224	-394	-252	-75	-222	-82	-200	69	
-181	-339	-413	-978	-342	243	877	1630	614	741	468	-114	-239	-298	-581	-1702	-840	-104	26	376	-8	297	
-368	-521	-1281	-1442	89	438	1412	1973	1739	1961	1120	-7	-732	-1389	-1612	-2454	-1330	-333	297	486	34	393	
-430	-800	-2025	-1225	692	937	2258	3208	3120	2841	1221	134	-1010	-2798	-2780	-1880	-2676	-326	540	1239	487	550	
-458	-1005	-2142	-1486	986	1701	3121	3071	3103	3028	1170	-47	-1968	-3793	-3274	-2195	-2799	-319	1107	2392	1035	760	
-282	-1019	-1646	-1384	415	1580	3017	2368	2779	3129	1288	308	-2342	-3585	-2876	-2318	-2948	-496	748	1957	586	492	
-437	-726	-1631	-1312	105	2135	3086	2385	2710	2265	555	268	-1676	-2425	-2395	-2564	-1887	-319	446	2354	437	204	
-146	-325	-275	-412	40	1337	1223	1133	1483	1300	222	-7	-1149	-1638	-1309	-1265	-1833	446	1126	1239	280	-8	
25	-76	74	90	-96	399	250	225	576	279	-61	-190	-663	-920	-883	-538	-1126	92	621	8	-74	-101	
215	264	493	180	-75	-68	-136	-345	-135	-155	-341	-243	-332	-53	-501	-440	-131	429	534	-156	-97	-93	
174	223	496	122	-314	-538	-678	-1469	-1070	-920	-448	-276	-259	266	-165	-112	181	387	183	-626	-208	-82	
136	140	559	614	138	-1148	-1293	-1854	-1721	-1638	-448	-153	-87	368	390	340	349	350	-356	-391	-252	-37	
149	123	988	649	268	-817	-1564	-2095	-2189	-1892	-462	-107	173	765	632	505	357	184	-223	-327	-200	-45	
42	16	917	726	-164	-306	-678	-1882	-1693	-1525	-616	-40	141	1310	675	520	391	210	-155	-385	-200	69	
-77	-21	740	474	-110	-234	-353	-1242	-1013	-1018	-461	-27	204	880	593	510	272	50	-222	-239	-104	-45	
-29	22	148	417	81	-164	-635	-687	-815	-409	-428	-227	385	525	561	305	131	-60	-245	-245	-97	-55	
