-105	66	-21	-196	-317	-202	-219	-515	-192	-14	128	97	51	126	-87	-201	-226	-227	-144	
-70	183	11	-83	-124	-64	-273	-889	-156	-27	328	175	173	23	-126	-304	-249	-370	-76	
48	141	99	-21	-317	-398	-321	-1377	-298	-48	870	310	444	252	-186	-331	-264	-254	5	
192	187	51	-138	-407	-1123	-968	-1162	-332	-81	1040	334	716	307	-54	-268	-340	-386	-170	
134	77	58	-104	-241	-1094	-539	-1047	-258	-7	887	287	254	176	165	-225	-441	-499	-543	
125	-70	-160	-90	82	-220	-157	-28	-55	-149	328	-248	-147	-20	9	-47	-60	-119	-330	
-56	-119	-430	-56	174	409	578	1007	-170	-188	-162	-1089	-374	-630	-60	117	109	-7	-224	
-273	-363	-568	-256	263	1640	1824	1858	113	-270	-1707	-2047	-1205	-923	-279	289	351	-138	-239	
-510	-969	-856	-712	1112	2220	3292	2604	234	-573	-2897	-2906	-2159	-1634	-312	600	1020	315	-170	
-349	-674	-797	-404	1218	3169	3921	3073	774	-284	-3406	-4146	-2131	-1955	-87	1458	1085	551	-19	
-217	-718	-1032	-414	528	2677	3309	2552	877	-297	-2670	-3512	-2102	-1397	0	1458	1134	85	62	
-224	-792	-782	-492	296	1570	2208	1458	161	-169	-1764	-1835	-1401	-340	78	1029	538	125	7	
-238	-348	-361	-155	-117	-55	407	170	69	-297	-518	-289	-214	23	362	203	156	-127	-46	
8	0	-229	16	-159	-673	48	-558	-141	-81	16	414	222	284	250	-7	-165	-322	-166	
150	65	-21	-82	-337	-1341	-679	-1306	-464	-14	512	1266	985	697	362	-40	-229	-309	-270	
177	133	207	16	-669	-1587	-1704	-2067	-393	64	1193	1588	1254	982	-146	-478	-402	-308	-255	
114	309	832	-14	-420	-1297	-1993	-1995	-258	95	392	1656	1574	932	110	-258	-292	-263	-229	
59	158	778	66	-255	-833	-997	-1392	-75	185	495	707	800	529	330	-179	-244	-329	-239	
-35	-21	456	0	-124	-354	-308	-1291	-325	-102	259	374	404	284	181	-284	-293	-332	-242	
23	75	356	107	-42	-322	-396	-716	169	-34	272	326	230	245	-60	-258	-310	-255	-215	
