-167	-49	-1106	-290	-233	-26	160	-48	-149	
9	-209	-1253	-448	-234	-206	456	8	-156	
9	-390	-1297	-1107	-90	-21	766	294	48	
-141	-733	-1268	-1356	-234	204	1178	357	88	
-14	-422	-1577	-1224	-317	638	1457	347	315	
-28	-511	-1371	-800	-413	551	1178	357	165	
-21	-77	-139	-56	-49	-90	154	73	-34	
67	375	886	471	-21	-543	-1170	-1076	-89	
125	996	2317	1396	115	-1660	-2008	-2053	-420	
150	1752	2693	2054	156	-2443	-2470	-2283	-406	
309	1464	2711	1236	304	-1935	-2787	-1794	-217	
301	996	1315	685	337	-1065	-1083	-932	-312	
-140	316	365	-104	131	-137	-198	-218	-41	
-99	-35	-208	-180	41	98	45	-109	88	
-84	-133	-371	-580	115	311	391	194	153	
-126	-53	-561	-388	98	262	562	275	-37	
-161	-320	-333	-364	-447	204	307	81	-312	
-146	-265	-365	-287	-213	57	112	-62	-125	
-140	-244	-333	-290	-172	-76	146	56	-60	
