-306	-144	187	-248	-212	-88	-377	-736	-94	-193	-199	-199	-258	-109	38	306	171	35	140	-215	
-163	-226	-28	-153	-190	-331	-626	-779	-194	-439	-67	-105	-99	77	175	525	324	113	9	-82	
-55	-226	-154	-143	-129	-1071	-773	-1060	-224	-574	-153	-194	-178	-43	61	604	481	227	-134	-148	
-90	-199	-219	-354	-606	-1384	-673	-1201	-462	-797	-266	-191	-157	-132	318	674	956	604	-30	-23	
-21	-80	-137	-423	-468	-1768	-1353	-2061	-700	-1453	-285	-225	-126	62	672	1005	1618	744	-15	55	
-41	-56	-283	-731	-735	-2167	-2613	-2709	-630	-1858	-338	-179	187	567	843	1969	2487	2146	185	139	
-69	-96	-205	-1148	-1550	-3191	-3449	-3667	-616	-1913	-285	-326	93	458	1075	3122	3073	3242	393	122	
-399	-427	-580	-2182	-2766	-4201	-4015	-3893	-700	-1606	-14	-194	-198	-40	1740	3198	3337	5622	1526	341	
-351	-659	-567	-2599	-3752	-5610	-4822	-3836	-328	-1048	251	-238	-1035	-558	1757	4332	4339	6207	2243	1087	
-269	-688	-410	-3087	-3924	-6535	-5658	-3442	0	94	1404	-20	-1282	-868	170	4635	5303	6982	3112	1539	
-117	-688	-546	-3145	-4739	-7033	-5743	-2850	341	948	1969	180	-1557	-1579	-334	3236	5322	8096	3036	2785	
-172	-789	-1286	-3619	-5082	-6990	-5644	-2667	1035	1366	2102	62	-1145	-2714	-699	2158	5927	8058	4150	3030	
-214	-862	-751	-3878	-5254	-7161	-5559	-2963	508	1099	2734	164	-1529	-3247	-556	2252	5700	8077	3527	1785	
-263	-412	-232	-2800	-4439	-6962	-5729	-3174	55	300	2385	329	-925	-1607	-412	2649	6267	7246	3206	1426	
-275	-456	-383	-2671	-4253	-6421	-5899	-4174	-434	-233	1919	242	-349	-499	-59	2952	5908	6151	2337	1124	
-282	-335	-287	-2096	-3352	-5482	-5445	-4386	-1458	-937	506	-172	-269	-492	1465	3349	4282	4583	733	463	
-200	-315	-192	-1722	-2537	-4856	-4596	-4780	-2102	-1816	47	-364	-61	-158	2372	3236	3451	3601	53	349	
-110	106	-244	-875	-1550	-2679	-3265	-4696	-1892	-2722	-239	-227	257	694	1530	2839	3451	2448	498	267	
-172	-7	-14	-257	-864	-1569	-2217	-3258	-1626	-2974	-593	-561	195	676	1206	2233	2128	1825	105	236	
-303	-103	-239	-300	-61	-715	-1353	-2075	-1079	-2095	-635	-417	-8	108	1044	1345	654	635	446	283	
-212	-233	-294	-98	-174	-530	-617	-1554	-322	-1272	-621	-287	85	-66	502	910	385	393	253	244	
-49	49	-84	-21	-109	-149	-229	-229	-321	-783	-345	-192	-76	-145	123	496	324	122	122	61	
