-84	-237	-340	-359	-200	-124	-89	-23	23	
-154	-258	-451	-394	-179	-137	195	59	-14	
-63	-140	-812	-668	-124	24	193	81	-149	
-73	-481	-974	-609	-76	24	214	316	64	
-433	-821	-1253	-1122	-262	229	326	781	274	
-429	-792	-1224	-1019	-379	726	1230	903	387	
-524	-969	-1018	-902	-461	335	951	590	278	
-196	-188	-146	-159	-186	-144	326	267	266	
0	358	1082	525	0	-543	-737	-1076	-28	
268	1266	2603	1610	180	-905	-2080	-2196	-298	
301	1320	3140	2357	189	-1631	-2383	-3102	-635	
259	870	2156	2179	361	-1906	-2311	-2527	-549	
159	566	939	1254	337	-717	-751	-860	-326	
-259	141	182	231	62	-90	81	-395	-210	
-248	-320	-388	-521	-227	139	717	-75	-197	
-203	-82	-797	-873	-172	442	548	451	-55	
-63	-171	-812	-1195	164	302	415	316	153	
-273	-319	-856	-946	-76	463	357	284	16	
-266	-418	-591	-653	-131	180	268	8	32	
-56	-369	-486	-428	-108	32	57	78	30	
-126	-306	-309	-297	-176	-62	8	-123	-71	
