-34	-44	-21	-207	-207	-209	-238	-334	-143	16	256	188	111	114	47	
-28	25	-13	-111	-172	-325	-417	-340	40	112	480	390	230	165	31	
108	66	58	66	-91	-485	-867	-601	0	193	480	558	254	205	-113	
268	175	390	41	-348	-949	-1430	-1004	-393	8	1193	927	230	331	-166	
284	241	181	-56	-392	-949	-997	-1090	-578	48	1688	961	817	505	-14	
276	199	149	-63	-200	-702	-766	-1148	-478	-27	921	436	468	142	62	
201	133	107	-90	41	-247	-89	-68	-215	-68	296	-208	-34	126	56	
127	50	-77	-152	205	229	709	1076	-244	-402	-617	-765	-238	-233	-65	
25	-209	-767	-228	386	1939	2174	2083	32	-378	-1707	-1695	-1668	-839	-160	
-287	-511	-826	-235	758	2203	3082	2726	210	-573	-2727	-2554	-2088	-1355	-213	
-391	-407	-1018	-111	1006	2396	3379	3056	601	-311	-3208	-3526	-2635	-1718	-266	
-337	-555	-1121	-352	740	2115	3257	2413	308	-250	-2925	-2723	-2579	-1648	23	
-259	-422	-576	-325	156	1008	2663	833	-210	-304	-1481	-1723	-1373	-560	-14	
-84	-251	-208	-125	-234	65	1213	-62	226	-149	-489	-329	-314	-14	40	
134	200	16	-311	-385	-615	-137	-731	-122	24	336	119	254	450	204	
318	333	599	-339	-1077	-1079	-968	-1694	-7	281	904	487	800	982	424	
129	75	273	-145	-1121	-1500	-1661	-2441	-481	370	989	1418	1490	1249	-34	
45	-91	564	49	-727	-1471	-1863	-2369	-332	179	408	1164	1288	865	181	
-13	-91	290	239	-334	-905	-1444	-1665	-163	273	375	436	1136	482	78	
-49	68	158	133	-392	-905	-910	-1191	-156	193	536	758	951	308	-126	
13	-35	141	7	-310	-329	-383	-573	153	198	424	358	230	189	-133	
