-65	-84	-181	-456	-203	-90	228	-225	-182	
-55	-197	-534	-364	-207	245	192	-109	-231	
-14	-112	-753	-258	-227	-69	407	-34	-90	
62	-383	-959	-507	-152	73	554	292	56	
-238	-1043	-1327	-990	-344	302	578	746	517	
-161	-836	-1165	-668	-440	278	551	660	331	
-98	-881	-1371	-624	-516	229	354	434	213	
41	-133	-340	156	-49	-55	203	24	177	
276	516	522	1041	32	-514	-592	-946	-204	
1009	1788	1798	2019	-282	-1341	-1935	-2426	-1164	
619	1896	2245	2179	246	-1935	-2369	-3217	-1593	
402	1644	2550	1716	1165	-1674	-2513	-2541	-535	
393	516	1279	845	546	-978	-1459	-1464	-319	
92	-35	165	-49	287	-144	-267	-402	-156	
