-112	-167	-347	-321	-234	-21	285	0	-197	
-42	-202	-548	-365	-216	-165	326	-116	-204	
16	-285	-506	-521	-97	-76	692	0	-143	
33	-299	-1077	-756	16	139	442	24	48	
-105	-319	-1312	-1356	-131	171	916	154	298	
-14	-614	-797	-1386	-200	286	1160	677	460	
-168	-399	-591	-756	-165	163	1405	955	622	
-63	-223	-174	-270	-176	-76	244	348	48	
201	275	522	404	-193	-630	-1242	-306	-210	
318	1266	2013	1788	-14	-1602	-2614	-1852	-197	
301	1500	2335	2268	189	-2182	-2628	-2742	-249	
-77	1356	2478	1254	246	-1906	-2325	-2268	-346	
-105	558	1297	413	123	-1050	-838	-1349	-346	
-189	183	381	115	8	-14	-55	-198	-155	
